,SigmaBR  1 [-],SigmaBR  2 [-],SigmaBR  3 [-],OmegaBR  1 [rad/s],OmegaBR  2 [rad/s],OmegaBR  3 [rad/s],SigmaBN  1 [-],SigmaBN  2 [-],SigmaBN  3 [-],OmegaBN_B  1 [rad/s],OmegaBN_B  2 [rad/s],OmegaBN_B  3 [rad/s],BetaBN  1 [-],BetaBN  2 [-],BetaBN  3 [-],BetaBN  4 [-],Position  1 [m],Position  2 [m],Position  3 [m],numRW,RW Torque  1 [Nm],RW Torque  2 [Nm],RW Torque  3 [Nm],RW Torque  4 [Nm],RW Torque Req  1 [Nm],RW Torque Req  2 [Nm],RW Torque Req  3 [Nm],RW Torque Req  4 [Nm],RW Omega  1 [rad/s],RW Omega  2 [rad/s],RW Omega  3 [rad/s],RW Omega  4 [rad/s],RW Omega True  1 [rad/s],RW Omega True  2 [rad/s],RW Omega True  3 [rad/s],RW Omega True  4 [rad/s],RW Volt  1 [V],RW Volt  2 [V],RW Volt  3 [V],RW Volt  4 [V],RW Temp  1 [C],RW Temp  2 [C],RW Temp  3 [C],RW Temp  4 [C],RW Power  1 [W],RW Power  2 [W],RW Power  3 [W],RW Power  4 [W],Panel Angle [rad],Panel Angle Rate [rad/s],Position  1 [m],Position  2 [m],Position  3 [m],Net Power [W],Stored Energy [Ws],Sink Power [W],Supply Power [W],numCSS,CSS Cos Values  1 [-],CSS Cos Values  2 [-],CSS Cos Values  3 [-],CSS Cos Values  4 [-],CSS Cos Values  5 [-],CSS Cos Values  6 [-],CSS Cos Values  7 [-],CSS Cos Values  8 [-],Sun Heading  1 [-],Sun Heading  2 [-],Sun Heading  3 [-],Fault
2540000000000,1.2786751330499656e-05,2.052854257870786e-05,2.4578261031130326e-05,-1.2567344674744002e-06,-8.116312467596395e-08,7.057870741772505e-08,0.12593291037113413,-0.28446688774193857,0.5763100235580291,-1.3474324833249852e-06,-2.5795207003466294e-08,0.0011215974601301488,0.3996646040077977,0.17626383712616295,-0.3981582337846511,0.8066407409090733,-4217774.516107741,3440535.2019231208,4111354.359663869,4,1.1618432695243343e-06,4.662841351039808e-06,-1.4477746471695988e-06,2.5270101513580978e-06,0.0,0.0,0.0,0.0,-251.8796453708223,74.42874782821131,153.70487494614125,40.61981126321178,-251.85117767565742,74.42479562024401,153.6760416338227,40.64921012877866,0.0,0.0,0.0,0.0,20.00048394255005,20.000507377433014,20.00042858061901,20.000129593919418,-4.999853694202148,-5.00034703101456,-4.999888755861522,-5.00010272096664,3.629586773186013e-10,-1.1262743573754242e-09,-4217173.711807427,3440812.950064767,4111737.9696967322,-21.00019259647564,216981.83699037976,-1.0,0.0,8,0.6305133499809426,1.3209648776362684,0.0,0.0,0.0,0.0,0.4325346627821394,1.245460052230131,0.0,0.0,0.0,0.0
2545000000000,1.269628965652147e-05,2.0428413237778602e-05,2.4663085449076052e-05,-1.2545677606806466e-06,-7.994401874459243e-08,6.542657166345653e-08,0.12533647339008308,-0.28528205194066986,0.578041958681684,-1.3460717239869805e-06,-1.8582682690948313e-08,0.0011215941730160198,0.39740179588517643,0.17514541300521672,-0.3986536517157002,0.8077568711587702,-4247749.0014296025,3426586.2692988035,4092115.730857516,4,1.1921400242866562e-06,4.64674505072421e-06,-1.4513119354710858e-06,2.533166533202464e-06,0.0,0.0,0.0,0.0,-251.6342084447606,75.41049553245813,153.3980787885641,41.17204434685061,-251.60389409509062,75.3988125967635,153.37142901983285,41.17801756172509,0.0,0.0,0.0,0.0,20.00048704970473,20.000512168167287,20.00042961247501,20.000131441212957,-4.9998500264637915,-5.000350359059264,-4.999888705107252,-5.000104310775991,-1.2735863567150833e-10,7.796854788799162e-10,-4247150.851975779,3426866.170987366,4092501.9208151577,-21.000193334266452,216876.83602555378,-1.0,0.0,8,0.6234140874757135,1.3138781301602847,0.0,0.0,0.0,0.0,0.4398399691313752,1.2530442335487593,0.0,0.0,0.0,0.0
2550000000000,1.2601608201286733e-05,2.033272045053543e-05,2.4741744336802934e-05,-1.2538968354893267e-06,-7.337294627086105e-08,6.016244287801974e-08,0.12473739271332962,-0.2860982459466095,0.5797762558235838,-1.3463660721917455e-06,-1.7343312176456788e-08,0.0011215906729968932,0.39513587105714393,0.17402561103650815,-0.399145925566644,0.8088666516866851,-4277590.275411351,3412529.8767688517,4072748.4066903815,4,1.2216035755593624e-06,4.628209997382408e-06,-1.4540336016901919e-06,2.5379047497004645e-06,0.0,0.0,0.0,0.0,-251.3887715186989,76.39224323670493,153.02992339947156,41.724277430489444,-251.3501218392575,76.3690414039162,153.06614396221244,41.7079958969684,0.0,0.0,0.0,0.0,20.00049041315332,20.000516998136913,20.000430625754824,20.00013331881067,-4.999846474896222,-5.000353451960916,-4.9998887183416985,-5.000105850920887,-1.749665689527683e-10,5.011339183663861e-10,-4276994.799615021,3412811.9232637906,4073137.164481426,-21.00019431658665,216771.8350559716,-1.0,0.0,8,0.6162844434516958,1.306760977028342,0.0,0.0,0.0,0.0,0.4471467242154573,1.2605889706039555,0.0,0.0,0.0,0.0
2555000000000,1.2502862850415271e-05,2.0241367575996697e-05,2.4814366499892524e-05,-1.2498185122195839e-06,-7.045057815410407e-08,5.6044536859240976e-08,0.1241356564642019,-0.28691547358045666,0.5815129247471875,-1.3413968074323e-06,-1.2823786178578668e-08,0.0011215884989866556,0.3928668471217596,0.17290444043468278,-0.3996350510764572,0.8099700740531681,-4307297.399578123,3398366.463052266,4053252.9937646235,4,1.2531256781589261e-06,4.609804251637785e-06,-1.4572997349806677e-06,2.5435917789269866e-06,0.0,0.0,0.0,0.0,-251.1433345926372,77.37399094095174,152.78448647340986,42.215151282612844,-251.0898778076523,77.33544403925893,152.76019983796698,42.23912116007807,0.0,0.0,0.0,0.0,20.0004940265744,20.000521863894427,20.000431620463896,20.000135226368148,-4.999842676413297,-5.000356501258734,-4.99988869130063,-5.000107439081332,4.723717049434985e-10,4.239782732057788e-09,-4306704.616166869,3398650.6455451874,4053644.307216167,-21.00019518390127,216666.834081805,-1.0,0.0,8,0.6091246434543167,1.2996136413496602,0.0,0.0,0.0,0.0,0.454454697275254,1.2680940276995047,0.0,0.0,0.0,0.0
2560000000000,1.2400652783626719e-05,2.0154643015888898e-05,2.4881685636786114e-05,-1.2461475470447985e-06,-6.776627812912958e-08,5.184060455237262e-08,0.12353125211798427,-0.28773373856553586,0.5832519759831688,-1.3391107300563042e-06,-1.1428926488153826e-08,0.0011215857836788798,0.3905947410692713,0.1717819095529712,-0.40012102367743474,0.8110671305204554,-4336869.439641168,3384096.4702540673,4033630.102749511,4,1.2832761053558621e-06,4.591673529839622e-06,-1.4602938235144094e-06,2.5488027212536145e-06,0.0,0.0,0.0,0.0,-250.83653843506005,78.29437941368313,152.4163310843173,42.767384366251676,-250.82315907312574,78.2979950431966,152.45360238160072,42.77138365275782,0.0,0.0,0.0,0.0,20.000497883407604,20.00052676208711,20.00043259656435,20.00013716352865,-4.999839062316646,-5.00035951883128,-4.999888686473035,-5.000109015819046,5.682589516912583e-11,1.152580134773417e-09,-4336279.367258546,3384382.779868995,4034023.9596074945,-21.000195967722103,216561.83310326384,-1.0,0.0,8,0.6019349127070567,1.2924363447552791,0.0,0.0,0.0,0.0,0.46176365878487075,1.275559172817419,0.0,0.0,0.0,0.0
2565000000000,1.2294838609487768e-05,2.007345580073156e-05,2.4943504936332782e-05,-1.2443941808036655e-06,-6.13460663684209e-08,4.714598500401429e-08,0.12292416619989217,-0.288553044158756,0.5849934185414991,-1.3333109674430671e-06,-9.941806588470378e-09,0.0011215833865712386,0.3883195721340474,0.17065802582356884,-0.400603838804461,0.8121578125307678,-4366305.465528078,3369720.3438517577,4013880.3483625758,4,1.315057473043835e-06,4.571919613939404e-06,-1.4632932790616965e-06,2.5540150373132915e-06,0.0,0.0,0.0,0.0,-250.59110150899835,79.27612711792993,152.1095349267402,43.31961744989051,-250.54998385637532,79.25666280353767,152.14636356830343,43.30476151785533,0.0,0.0,0.0,0.0,20.000501977494398,20.00053168918165,20.00043355396959,20.00013912989982,-4.999835256185679,-5.000362355091207,-4.999888682624379,-5.0001106010121035,1.1507357692076759e-10,-1.144814610511722e-09,-4365718.1227330165,3370008.7716453997,4014276.736292167,-21.00019710714032,216456.8321205074,-1.0,0.0,8,0.5947154806718684,1.285229316998766,0.0,0.0,0.0,0.0,0.4690733758639194,1.2829841679512994,0.0,0.0,0.0,0.0
2570000000000,1.2186625881304454e-05,1.999702916923551e-05,2.5000049598225264e-05,-1.2397487067942935e-06,-5.958616528225283e-08,4.3200077279531915e-08,0.12231438799753333,-0.2893733938217641,0.5867372630638428,-1.3304810019665372e-06,-5.417051879820465e-09,0.001121580631149375,0.3860413569840211,0.16953280031877116,-0.40108349144778943,0.8132421122900991,-4395604.551412881,3355238.532681618,3994004.349350575,4,1.345630901234572e-06,4.554462585108476e-06,-1.4665640193366603e-06,2.5596994312362764e-06,0.0,0.0,0.0,0.0,-250.2229461199058,80.19651559066132,151.80273876916306,43.87185053352934,-250.2703492866714,80.2114127385292,151.83849109692073,43.83924089193286,0.0,0.0,0.0,0.0,20.00050630260517,20.000536642040625,20.00043449272764,20.000141125160066,-4.999831614242169,-5.000365319878217,-4.999888659566103,-5.000112215279977,2.253213565204556e-10,1.8526707961310513e-09,-4395019.956679079,3355529.0696436474,3994403.2559365495,-21.00019768669965,216351.8311337651,-1.0,0.0,8,0.5874665782405162,1.2779927802321196,0.0,0.0,0.0,0.0,0.47638361503017196,1.2903687846952145,0.0,0.0,0.0,0.0
2575000000000,1.2074933771668422e-05,1.9926168315353163e-05,2.5051383359600627e-05,-1.2401157670730482e-06,-5.4534126686451665e-08,3.869792863779066e-08,0.12170190330801567,-0.2901947922370254,0.5884835181710466,-1.3272134972836873e-06,-1.2520478763061804e-09,0.0011215781628137373,0.38376011475951427,0.16840623968795107,-0.40155997900851964,0.8143200206384501,-4424765.775745983,3340651.4889249364,3974002.728470361,4,1.3760331537389798e-06,4.534982314810444e-06,-1.469289841826439e-06,2.564431486254975e-06,0.0,0.0,0.0,0.0,-250.0388684253595,81.17826329490813,151.49594261158592,44.42408361716817,-249.98427063864534,81.162218874965,151.529994976998,44.374803739554046,0.0,0.0,0.0,0.0,20.000510852509603,20.000541617158067,20.00043541267622,20.000143148880582,-4.999828006677844,-5.000368069227228,-4.999888679258824,-5.000113796143906,-3.43259182163533e-10,8.583809775987611e-10,-4424183.947461312,3340944.125978264,3974404.1412174855,-21.000198622602053,216246.83014319686,-1.0,0.0,8,0.5801884298071898,1.2707269670330548,0.0,0.0,0.0,0.0,0.48369415049635434,1.2977127871082448,0.0,0.0,0.0,0.0
2580000000000,1.1960421806897462e-05,1.9859652602077688e-05,2.509855485445058e-05,-1.2330549975718567e-06,-5.360187425911732e-08,3.612469721969713e-08,0.12108670124379702,-0.2910172440763038,0.5902321954458186,-1.3208836423447868e-06,4.204833226762636e-09,0.0011215767231897076,0.3814758605362578,0.16727835480027126,-0.402033297691202,0.815391530119717,-4453788.221283992,3325959.6680940916,3953876.112469573,4,1.4066137949532484e-06,4.517522246922442e-06,-1.472559456420499e-06,2.5701189399307905e-06,0.0,0.0,0.0,0.0,-249.67071303626696,82.16001099915495,151.25050568552422,44.91495746929157,-249.69175994815467,82.10905145557847,151.22088597394983,44.911432146862516,0.0,0.0,0.0,0.0,20.000515621096778,20.000546611592533,20.00043631388067,20.000145200759523,-4.999824390062986,-5.000370929466624,-4.999888659127175,-5.00011542772238,2.4780155745647435e-10,1.7325620597328332e-09,-4453209.177749896,3326254.3960951474,3954280.018802992,-21.000199136343056,216141.82914897916,-1.0,0.0,8,0.5728812610851247,1.2634320967873134,0.0,0.0,0.0,0.0,0.4910047558006351,1.30501595399738,0.0,0.0,0.0,0.0
2585000000000,1.1844728917235773e-05,1.9798488997653295e-05,2.5141601775223435e-05,-1.2266143017571896e-06,-4.96103311820267e-08,3.290557141848692e-08,0.12046876871863847,-0.29184075095783374,0.5919833053451694,-1.3169496309353642e-06,9.141579474295692e-09,0.0011215742203829898,0.3791886129194007,0.16614915402916708,-0.40250344050689096,0.8164566337704463,-4482670.975119447,3311163.529018561,3933625.13206724,4,1.4384116838607345e-06,4.497760193910101e-06,-1.475561492051294e-06,2.5753346069452177e-06,0.0,0.0,0.0,0.0,-249.36391687868982,83.0190402403709,150.9437095279471,45.467190552930404,-249.39281909278918,83.05188191629021,150.9111714815351,45.449112807140786,0.0,0.0,0.0,0.0,20.000520603018686,20.000551621891116,20.000437196267235,20.00014728041153,-4.999820635227573,-5.000373547448512,-4.999888660643321,-5.0001170466730676,2.0835032526069472e-10,2.2739340042196318e-09,-4482094.734550362,3311460.3387575755,3934031.519332867,-21.000199617616527,216036.82815131856,-1.0,0.0,8,0.5655453122439332,1.256108398677432,0.0,0.0,0.0,0.0,0.4983151907813732,1.312278056199326,0.0,0.0,0.0,0.0
2590000000000,1.1726593312187433e-05,1.9743286413856384e-05,2.5179926119671675e-05,-1.2254381196590446e-06,-4.5076704258010556e-08,2.894330874384128e-08,0.11984809186184521,-0.29266531762617776,0.5937368556955928,-1.3128059926438353e-06,1.0903970049520799e-08,0.0011215718793884872,0.3768983919601731,0.1650186449640698,-0.40297040522199745,0.8175153218547511,-4511413.128710373,3296263.533830762,3913250.421934195,4,1.4674485731229772e-06,4.478555192730243e-06,-1.4780170258686263e-06,2.5795933470657843e-06,0.0,0.0,0.0,0.0,-249.0571207211127,84.00078794461771,150.57555413885453,46.019423636569236,-249.087462274245,83.99068331695977,150.60086110913596,45.987827515118234,0.0,0.0,0.0,0.0,20.000525791317592,20.000556645182545,20.0004380597651,20.000149387441695,-4.9998172384794515,-5.00037615691091,-4.999888704681585,-5.000118629893904,-3.916587629993905e-11,1.6793072383242998e-09,-4510839.709233128,3296562.416032048,3913659.277399106,-21.000200459035334,215931.82715038408,-1.0,0.0,8,0.5581808122657955,1.248756111140366,0.0,0.0,0.0,0.0,0.5056252278401518,1.3194988586178287,0.0,0.0,0.0,0.0
2595000000000,1.1606878619364742e-05,1.969236204400618e-05,2.5214674499651285e-05,-1.220943649777882e-06,-3.641157194304466e-08,2.6192749799170204e-08,0.11922465992988256,-0.29349094887566773,0.5954928584322748,-1.3077086716544437e-06,1.3963247326603667e-08,0.001121570140318594,0.374605212389596,0.16388683898499357,-0.40343418811366133,0.8185675871417848,-4540013.777909733,3281260.1479518437,3892752.620673399,4,1.4992324808364004e-06,4.458817420733064e-06,-1.4810225331696185e-06,2.5848129563149732e-06,0.0,0.0,0.0,0.0,-248.75032456353557,84.9211764173491,150.33011721279283,46.51029748869264,-248.77569830855862,84.9254225001456,150.2899657667968,46.527558336312865,0.0,0.0,0.0,0.0,20.00053118143393,20.00056167825976,20.000438904443865,20.00015152155257,-4.999813513696327,-5.000378666953306,-4.999888708587095,-5.000120265035614,2.6589975451768916e-10,4.867175168913397e-10,-4539443.197562958,3281561.093274085,3893163.931526224,-21.000201221885916,215826.8261463714,-1.0,0.0,8,0.5507879892267371,1.2413754548033287,0.0,0.0,0.0,0.0,0.5129346407616019,1.3266781451176972,0.0,0.0,0.0,0.0
2600000000000,1.1485998117765951e-05,1.964715111301804e-05,2.52458366177207e-05,-1.2155625882125346e-06,-3.581580481935205e-08,2.3151220099847103e-08,0.11859845867020069,-0.29431764739408905,0.5972513232601357,-1.301867828340988e-06,1.8840515510557623e-08,0.0011215680588131864,0.3723090934654153,0.16275374330409864,-0.4038947838862561,0.8196134219941366,-4568472.022994749,3266153.840077313,3872132.370800112,4,1.5296570386593526e-06,4.439321184527328e-06,-1.4837509222274615e-06,2.5895471895854636e-06,0.0,0.0,0.0,0.0,-248.44352840595846,85.84156489008048,150.02332105521572,47.062530572331475,-248.45753753369945,85.85606987956568,149.9784952117854,47.068287853808684,0.0,0.0,0.0,0.0,20.00053676676809,20.00056671815815,20.000439730163666,20.000153682319503,-4.999809972589452,-5.000381142669837,-4.999888734634707,-5.00012188555253,2.2755209477066162e-10,1.1813638980355266e-09,-4567904.299728302,3266456.839113849,3872546.124151437,-21.0002016550991,215721.82513946746,-1.0,0.0,8,0.54336708089505,1.2339666646638792,0.0,0.0,0.0,0.0,0.520243194712648,1.3338156877876108,0.0,0.0,0.0,0.0
2605000000000,1.1363539114167257e-05,1.9607441401251515e-05,2.527317410155571e-05,-1.2090332541866102e-06,-3.093867081716674e-08,2.062167797612334e-08,0.11796947515800035,-0.2951454177041534,0.5990122592452191,-1.2966484220285087e-06,1.9171722976828844e-08,0.0011215660652797652,0.3700100538872683,0.16161936701826482,-0.40435218961344754,0.8206528175676769,-4596786.968696086,3250945.0821625814,3851390.318721909,4,1.5603555512835976e-06,4.418474116916074e-06,-1.4862093355492205e-06,2.593815558422524e-06,0.0,0.0,0.0,0.0,-248.13673224838132,86.76195336281187,149.65516566612317,47.6147636559703,-248.1329889074572,86.78260222107595,149.66645708443178,47.610001892730544,0.0,0.0,0.0,0.0,20.000542542105972,20.000571761899373,20.00044053695978,20.000155869406605,-4.999806412156651,-5.000383446681712,-4.999888782157131,-5.000123491563646,3.693374995651692e-11,-8.880511598260701e-10,-4596222.12037046,3251250.1254417007,3851806.501604674,-21.00020221399037,215616.8241298513,-1.0,0.0,8,0.5359183200838965,1.226529976614713,0.0,0.0,0.0,0.0,0.5275506608558159,1.3409112603330353,0.0,0.0,0.0,0.0
2610000000000,1.124011155604467e-05,1.9572353522030123e-05,2.5297328711682726e-05,-1.2059289313771412e-06,-2.7177062646650332e-08,1.797611954364349e-08,0.11733769742362293,-0.2959742641942668,0.6007756773890601,-1.2899976165145862e-06,2.6115094194734002e-08,0.001121564651812861,0.3677081100901992,0.16048372038559897,-0.40480640151647795,0.8216857663099506,-4624957.724226904,3235634.349408389,3830527.114718611,4,1.59213541188328e-06,4.398722097657534e-06,-1.4892132662043123e-06,2.5990255156862584e-06,0.0,0.0,0.0,0.0,-247.82993609080418,87.68234183554326,149.34836950854603,48.16699673960913,-247.80206300675644,87.7049795825313,149.3538641834705,48.152678675232764,0.0,0.0,0.0,0.0,20.00054850206413,20.00057680655546,20.000441324815696,20.000158082462114,-4.999802732780174,-5.000385789831764,-4.99988879012205,-5.0001251500405255,-1.5450411305944146e-10,2.677810881924533e-09,-4624395.768612657,3235941.4273936213,3830945.7140885135,-21.000202770279298,215511.8231177318,-1.0,0.0,8,0.528441939772949,1.2190656191155511,0.0,0.0,0.0,0.0,0.5348568108274385,1.3479646454382719,0.0,0.0,0.0,0.0
2615000000000,1.1115647849308867e-05,1.9541892978978798e-05,2.5318963452326024e-05,-1.197094489841955e-06,-2.4892612334327916e-08,1.6533052587131697e-08,0.11670311221005981,-0.2968041914667634,0.6025415882504935,-1.2870861981063999e-06,2.8690029829907195e-08,0.001121562720469666,0.365403279225593,0.15934681210744803,-0.40525741631661955,0.822712260467021,-4652983.403311731,3220222.1202461207,3809543.4129220326,4,1.6205260183312351e-06,4.3790867745949574e-06,-1.4913955729605411e-06,2.6028204255124754e-06,0.0,0.0,0.0,0.0,-247.46178070171163,88.60273030827463,149.0415733509689,48.719229823247964,-247.4647642025306,88.62318332039412,149.04072248217327,48.69630836257419,0.0,0.0,0.0,0.0,20.000554640538997,20.000581849370086,20.000442093646985,20.000160321096597,-4.999799488455495,-5.000388088610001,-4.99988886066315,-5.000126747746053,1.482116821262975e-11,-1.7393527103792502e-09,-4652424.358088899,3220531.223336529,3809964.4156579343,-21.00020286785971,215406.82210329172,-1.0,0.0,8,0.5209381718914622,1.2115738240481915,0.0,0.0,0.0,0.0,0.5421614182800707,1.3549756246972025,0.0,0.0,0.0,0.0
2620000000000,1.0991076160252213e-05,1.9516602814531257e-05,2.533788090993977e-05,-1.190943156361157e-06,-2.1367752398496113e-08,1.4299184411406887e-08,0.11606570612182245,-0.2976352019940785,0.6043100019188297,-1.2793736553314442e-06,3.121004468924521e-08,0.0011215611807456722,0.36309558022732186,0.15820865103061937,-0.40570522835819456,0.8237322927027211,-4680863.124215339,3204708.876323019,3788439.871295622,4,1.6518969213411114e-06,4.358659138069135e-06,-1.4941285007857277e-06,2.6075606667473106e-06,0.0,0.0,0.0,0.0,-247.09362531261908,89.52311878100602,148.73477719339178,49.21010367537137,-247.1211165000774,89.53718353472568,148.7270451743625,49.24086745000918,0.0,0.0,0.0,0.0,20.000560952822656,20.000586887436704,20.00044284350228,20.00016258498137,-4.9997958906942275,-5.000390262063211,-4.999888891341484,-5.000128398549159,-1.970836799188196e-10,3.071248198445386e-09,-4680307.006972868,3205019.9948535003,3788863.264199959,-21.00020336805986,215301.82108668284,-1.0,0.0,8,0.513407260064641,1.2040548282630432,0.0,0.0,0.0,0.0,0.5494642461030308,1.361943976986869,0.0,0.0,0.0,0.0
2625000000000,1.0866397672340577e-05,1.9496556556505392e-05,2.535393246999518e-05,-1.1875562949643914e-06,-1.5304384810326105e-08,1.1459960217764797e-08,0.11542546577369324,-0.298467299819921,0.6060809279041129,-1.2731725925484302e-06,3.330300874328883e-08,0.0011215591491562438,0.36078503185216737,0.1570692461194064,-0.40614983409228156,0.8247458547829895,-4708596.00977129,3189095.1024872647,3767217.151613971,4,1.6825797332922154e-06,4.33782609403034e-06,-1.4965912803971137e-06,2.611825546431349e-06,0.0,0.0,0.0,0.0,-246.78682915504194,90.44350725373741,148.36662180429923,49.7623367590102,-246.77112062041752,90.44694919017721,148.41283991893883,49.78634202485766,0.0,0.0,0.0,0.0,20.000567433339043,20.000591917969647,20.00044357432113,20.000164873725648,-4.999792393956841,-5.000392343136323,-4.999888943318939,-5.000130033239964,-1.6304700679237235e-10,-2.7981227616408684e-09,-4708042.838006464,3189408.2267288473,3767642.9214131613,-21.00020398675087,215196.8200681279,-1.0,0.0,8,0.5058494423891673,1.196508870408646,0.0,0.0,0.0,0.0,0.5567650637655309,1.3688694819244152,0.0,0.0,0.0,0.0
2630000000000,1.074120327420241e-05,1.9480692163737967e-05,2.5367502289152877e-05,-1.1812265148410595e-06,-1.1365469767000407e-08,9.841740565303542e-09,0.11478237879063585,-0.29930049045463153,0.6078543764462043,-1.2678131309124132e-06,3.801132044252324e-08,0.0011215575582653554,0.35847165105902157,0.1559286076281971,-0.4065912314306782,0.8257529383743272,-4736181.187410521,3173381.2867729724,3745875.919442192,4,1.71095751574274e-06,4.318204333837816e-06,-1.4987770242807142e-06,2.6156188984194598e-06,0.0,0.0,0.0,0.0,-246.4186737659494,91.36389572646878,148.0598256467221,50.37592907416446,-246.41478720285258,91.35244894673941,148.09811724625067,50.332713930052684,0.0,0.0,0.0,0.0,20.00057407653056,20.00059693831758,20.000444286062223,20.000167186955252,-4.999789197383922,-5.000394478540948,-4.999889016972266,-5.000131651197764,1.297000080143988e-10,3.6070669840020464e-10,-4735630.978528391,3173696.406933117,3746304.052787052,-21.00020422506245,215091.81904782215,-1.0,0.0,8,0.4982649514005991,1.1889361849361513,0.0,0.0,0.0,0.0,0.5640636470435427,1.3757519251244976,0.0,0.0,0.0,0.0
2635000000000,1.0616209518148158e-05,1.9469733915002755e-05,2.5378802798234106e-05,-1.1748857544468547e-06,-4.650659003533153e-09,8.054535456138157e-09,0.11413643114378595,-0.3001347768442235,0.609630358070353,-1.2605983248419034e-06,3.6525772381426016e-08,0.0011215560352410142,0.3561554563061911,0.1547867438589612,-0.4070294152445348,0.8267535364270063,-4763617.789189638,3157567.920385074,3724416.844115142,4,1.7416505233822966e-06,4.2973732684403e-06,-1.5012404302716111e-06,2.619890445315667e-06,0.0,0.0,0.0,0.0,-246.05051837685684,92.28428419920017,147.75302948914495,50.928162157803285,-246.0521342392841,92.25366506657716,147.78288608069565,50.87996768952445,0.0,0.0,0.0,0.0,20.000580877870515,20.00060194581373,20.000444978807277,20.000169524364935,-4.999785731585812,-5.000396448434173,-4.999889071178257,-5.000133299941208,2.7270601673984503e-10,-2.585292962946946e-09,-4763070.5605024565,3157885.0266079768,3724847.3275813013,-21.00020480131094,214986.81802590968,-1.0,0.0,8,0.49065403007415387,1.1813370097204765,0.0,0.0,0.0,0.0,0.5713597621993362,1.3825910910134658,0.0,0.0,0.0,0.0
2640000000000,1.0491132823202673e-05,1.946286012433096e-05,2.5388310791555165e-05,-1.1661859495278113e-06,-6.133530578271176e-09,6.992403146733814e-09,0.11348760988527545,-0.3009701643148522,0.6114088831574881,-1.255454622117209e-06,4.2950539272606735e-08,0.0011215543436530813,0.3538364647176949,0.15364366455634224,-0.40746438324152323,0.8277476408709279,-4790904.951819205,3141655.4976840704,3702840.5987165435,4,1.7723590071384755e-06,4.276506696960005e-06,-1.5036966834463786e-06,2.624154557585839e-06,0.0,0.0,0.0,0.0,-245.6823629877643,93.14331344041614,147.50759256308325,51.41903600992669,-245.68316317998054,93.1505526222649,147.46715817079354,51.42808331011008,0.0,0.0,0.0,0.0,20.000587832282058,20.000606937603933,20.000445652448214,20.00017188554108,-4.999782280616418,-5.000398358962115,-4.999889127061671,-5.000134955239206,-4.909316770191398e-11,-2.7908921011264892e-09,-4790360.720545866,3141974.5800509723,3703273.4188048677,-21.000204608797056,214881.81700264438,-1.0,0.0,8,0.4830169129219046,1.1737115810232224,0.0,0.0,0.0,0.0,0.5786531848012462,1.3893867676659772,0.0,0.0,0.0,0.0
2645000000000,1.0366651632880409e-05,1.9460145029586153e-05,2.539598200454363e-05,-1.162299661692806e-06,1.2259893426028443e-09,5.13462116097721e-09,0.11283590149268838,-0.3018066561269907,0.6131899619801551,-1.2497474299747184e-06,4.935174743132614e-08,0.0011215526282178773,0.35151469484987424,0.1524993789740012,-0.4078961307591308,0.8287352443506153,-4818041.816691807,3125644.5161707066,3681147.8600579784,4,1.8016717623180716e-06,4.2559566231329845e-06,-1.5058868067156192e-06,2.6279492257645167e-06,0.0,0.0,0.0,0.0,-245.31420759867174,94.06370191314751,147.1394371739907,51.971269093565525,-245.30789185009615,94.04309333374675,147.1509424040719,51.97704507767311,0.0,0.0,0.0,0.0,20.00059493413511,20.00061191131446,20.0004463069701,20.000174270114567,-4.9997790178490895,-5.000400243325934,-4.999889203668619,-5.00013659303537,1.472253390071579e-10,4.5643413454340877e-10,-4817500.59995728,3125965.564700195,3681583.003194985,-21.00020493931807,214776.8159781742,-1.0,0.0,8,0.47535384461130953,1.1660601388841196,0.0,0.0,0.0,0.0,0.5859436812479039,1.3961387417582043,0.0,0.0,0.0,0.0
2650000000000,1.0242109929432735e-05,1.9461697595001335e-05,2.5401927139762376e-05,-1.1542681245885163e-06,3.6487267239662007e-10,4.225134141210354e-09,0.11218129205688311,-0.30264425725451627,0.6149736042781685,-1.2436303748928736e-06,5.2126260223719086e-08,0.0011215511913071157,0.3491901650372332,0.1513538959443162,-0.40832465539279167,0.8297163386496043,-4845027.529909995,3109535.4764705137,3659339.3086577137,4,1.831007214751838e-06,4.235369188354261e-06,-1.5080702555879057e-06,2.631739281318355e-06,0.0,0.0,0.0,0.0,-244.9460522095792,94.9840903858789,146.8326410164136,52.52350217720436,-244.9263323373399,94.9312625359617,146.83424790326308,52.526837040003684,0.0,0.0,0.0,0.0,20.000602178761923,20.000616864440822,20.00044694241861,20.00017667775511,-4.9997757690592035,-5.000402068944356,-4.999889281819118,-5.000138236940361,1.0517594289233224e-10,-2.624725996021085e-10,-4844489.344744774,3109858.481118839,3659776.761196001,-21.00020488816225,214671.81495267854,-1.0,0.0,8,0.467665063070804,1.1583829250179014,0.0,0.0,0.0,0.0,0.5932310256724498,1.4028468006946326,0.0,0.0,0.0,0.0
