,SigmaBR  1 [-],SigmaBR  2 [-],SigmaBR  3 [-],OmegaBR  1 [rad/s],OmegaBR  2 [rad/s],OmegaBR  3 [rad/s],SigmaBN  1 [-],SigmaBN  2 [-],SigmaBN  3 [-],OmegaBN_B  1 [rad/s],OmegaBN_B  2 [rad/s],OmegaBN_B  3 [rad/s],BetaBN  1 [-],BetaBN  2 [-],BetaBN  3 [-],BetaBN  4 [-],Position  1 [m],Position  2 [m],Position  3 [m],numRW,RW Torque  1 [Nm],RW Torque  2 [Nm],RW Torque  3 [Nm],RW Torque  4 [Nm],RW Torque Req  1 [Nm],RW Torque Req  2 [Nm],RW Torque Req  3 [Nm],RW Torque Req  4 [Nm],RW Omega  1 [rad/s],RW Omega  2 [rad/s],RW Omega  3 [rad/s],RW Omega  4 [rad/s],RW Omega True  1 [rad/s],RW Omega True  2 [rad/s],RW Omega True  3 [rad/s],RW Omega True  4 [rad/s],RW Volt  1 [V],RW Volt  2 [V],RW Volt  3 [V],RW Volt  4 [V],RW Temp  1 [C],RW Temp  2 [C],RW Temp  3 [C],RW Temp  4 [C],RW Power  1 [W],RW Power  2 [W],RW Power  3 [W],RW Power  4 [W],Panel Angle [rad],Panel Angle Rate [rad/s],Position  1 [m],Position  2 [m],Position  3 [m],Net Power [W],Stored Energy [Ws],Sink Power [W],Supply Power [W],numCSS,CSS Cos Values  1 [-],CSS Cos Values  2 [-],CSS Cos Values  3 [-],CSS Cos Values  4 [-],CSS Cos Values  5 [-],CSS Cos Values  6 [-],CSS Cos Values  7 [-],CSS Cos Values  8 [-],Sun Heading [-],Fault
495000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28107697490605,0.06183362703189389,-0.7203053072765893,5.3702801466556304e-05,-8.674863922221317e-07,-8.730829026257886e-05,0.2486987006898441,-0.35098045335901656,0.07721156973366633,-0.899444301296276,6271663.681105603,-1852554.644864107,-2014965.5142984663,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.63923489978102,184.4051658001056,47.69309127812905,-172.32253519411543,-86.60104657115065,0.0,0.0,0.0,0.0,19.86198941649622,19.930993749469692,20.000003714258696,20.069009146060637,-5.0,-5.0,-5.0,-5.0,-9.822023479894247e-10,3.740779129021438e-10,6271359.74498973,-1852981.3415001957,-2015520.2110302974,140.08515460719119,328197.4387521919,-1.0,161.08515460719119,8,0.0,0.0,0.0,0.0,1.8363778726378412,0.3598030100738361,0.0,1.3370413271890396,,0.0
500000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28109945815580695,0.061681984866473895,-0.7204435978065425,5.374759658231277e-05,-9.570460608545132e-07,-8.87133931102829e-05,0.24854813340907117,-0.3509662037827341,0.07701292707000255,-0.8995085092678743,6286765.978065909,-1831191.4143685668,-1987189.848415774,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.73748211900116,-172.29672209531523,-86.57787566826559,184.40411855775943,47.692044170137514,-172.32148659146128,-86.59999853651819,0.0,0.0,0.0,0.0,19.864722841706214,19.932360459025368,20.00000372601889,20.06764244565095,-5.0,-5.0,-5.0,-5.0,1.1631471113738891e-09,4.1998252634592316e-10,6286465.9506028015,-1831619.257629458,-1987745.7944486702,140.1072288466839,328897.92077618255,-1.0,161.1072288466839,8,0.0,0.0,0.0,0.0,1.8362935569666952,0.3594740699534718,0.0,1.3369308429640214,,0.0
505000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2811223491539775,0.06152944923347668,-0.7205844839107115,5.395296019150539e-05,-4.304845480726453e-07,-8.995569191637656e-05,0.24839452814491317,-0.3509516024230693,0.07681302774284252,-0.8995737267802585,6301672.59992928,-1809771.1880765478,-1959352.1580576363,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.35808132683064,-86.63923489978102,184.40307115484438,47.69099644602476,-172.3204381516115,-86.59895104430264,0.0,0.0,0.0,0.0,19.867402130750087,19.9337001005581,20.000003737545647,20.066302813082043,-5.0,-5.0,-5.0,-5.0,2.6267251432758705e-09,1.2177401660824015e-10,6301376.490550048,-1810200.1646720835,-1959909.336061638,140.12918782541024,329598.51303287427,-1.0,161.12918782541024,8,0.0,0.0,0.0,0.0,1.8362062877002765,0.3591377543689541,0.0,1.3368233314217364,,0.0
510000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2811444515589497,0.061375840974020025,-0.7207276018552434,5.4591653339334964e-05,2.7152855120220205e-07,-9.074333683982428e-05,0.24823883441620428,-0.3509354225165264,0.07661170819872508,-0.8996401816713753,6316383.0782289505,-1788294.6314015775,-1931453.3107180968,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.35808132683064,-86.57787566826559,184.4020233186001,47.68994854646048,-172.31939016641522,-86.59790416606155,0.0,0.0,0.0,0.0,19.87002835580805,19.93501321015683,20.000003748843586,20.064989712268567,-5.0,-5.0,-5.0,-5.0,2.2112703998759333e-09,-2.7532060724138483e-10,6316090.896242419,-1788724.7280056386,-1932011.7033236476,140.15085594743942,330299.21432471025,-1.0,161.15085594743942,8,0.0,0.0,0.0,0.0,1.8361179643663095,0.3587999943007223,0.0,1.3367187155243392,,0.0
515000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2811653976524163,0.061220578605323706,-0.7208718961744446,5.558014479331461e-05,5.640713084451865e-07,-9.115829701612643e-05,0.24808245331396186,-0.35091759928902344,0.07640832993903265,-0.8997075647024884,6330896.950598014,-1766762.4115456387,-1903494.1758446966,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.73748211900116,-172.35808132683064,-86.57787566826559,184.40097513255756,47.688901056366454,-172.31834255390402,-86.59685746853833,0.0,0.0,0.0,0.0,19.872602567825535,19.93630031329309,20.000003759917263,20.06370261774251,-5.0,-5.0,-5.0,-5.0,2.645131050486093e-10,-4.448326560834627e-10,6330608.705190835,-1767193.6147962103,-1904053.7656433857,140.1724821726197,331000.0236736508,-1.0,161.1724821726197,8,0.0,0.0,0.0,0.0,1.8360306277523237,0.3584652466485869,0.0,1.336613474074088,,0.0
520000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28118595082647463,0.061063155702073185,-0.7210164876587674,5.65473016284435e-05,1.988979468413278e-07,-9.158895859964442e-05,0.24792608458549031,-0.3508992826553307,0.07620230480772235,-0.8997752823655881,6345213.760784771,-1745175.1974784348,-1875475.6248113778,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.73748211900116,-172.35808132683064,-86.57787566826559,184.39992696784947,47.68785422398857,-172.31729492569133,-86.59581036989991,0.0,0.0,0.0,0.0,19.87512579693373,19.937561925031346,20.000003770771087,20.06244101444291,-5.0,-5.0,-5.0,-5.0,-1.6067958133433787e-09,-2.4736122428438185e-10,6344929.461021542,-1745607.4939779437,-1876036.3943567255,140.19453522939048,331700.94205216167,-1.0,161.19453522939048,8,0.0,0.0,0.0,0.0,1.8359447795296295,0.3581328313077025,0.0,1.3365035315636544,,0.0
525000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28120737755166614,0.060903556334010164,-0.7211613967134216,5.7139542877072075e-05,-5.314601023696024e-07,-9.241078904114625e-05,0.24776915059963642,-0.3508818906299937,0.07599357875538497,-0.8998429434223535,6359333.058667822,-1723533.659916596,-1847398.5308913153,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.39887917805686,47.68680775679542,-172.31624690630983,-86.5947626181228,0.0,0.0,0.0,0.0,19.877599052861832,19.93879855023506,20.000003781409454,20.06120439750968,-5.0,-5.0,-5.0,-5.0,-1.8579036917374338e-09,1.5470850137724612e-10,6359052.713490895,-1723967.036232582,-1847960.4626994,140.21731819513778,332401.9725101183,-1.0,161.21731819513778,8,0.0,0.0,0.0,0.0,1.835858967772683,0.35779749231988606,0.0,1.3363876034233342,,0.0
530000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28123040528997467,0.06074226690705545,-0.7213075268307618,5.7311553237755575e-05,-1.0342251002726514e-06,-9.36776272716461e-05,0.24761027105758163,-0.35086594217345884,0.07578267608056341,-0.8999106790652006,6373254.400271024,-1701838.4713028397,-1819263.7692296878,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.35808132683064,-86.63923489978102,184.39783180849525,47.685761062009206,-172.31519844192056,-86.5937144982011,0.0,0.0,0.0,0.0,19.88002332534109,19.94001068376876,20.000003791836587,20.059992272081622,-5.0,-5.0,-5.0,-5.0,-2.76240716530406e-10,4.308077633490175e-10,6372978.018499895,-1702272.9139687554,-1819826.8457795507,140.24071945550222,333103.1185939473,-1.0,161.24071945550222,8,0.0,0.0,0.0,0.0,1.8357709804065363,0.35745372190636604,0.0,1.3362682470767848,,0.0
535000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2812546236167038,0.06057987485322716,-0.7214559214511963,5.7363531426049135e-05,-9.037593253125137e-07,-9.50774236258528e-05,0.2474483979889731,-0.35085062965764874,0.0755702678360307,-0.8999790334339534,6386977.347778222,-1680090.3057850904,-1791072.2168163713,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.39678455896598,47.68471373399226,-172.31414984457305,-86.59266659781126,0.0,0.0,0.0,0.0,19.88239958450088,19.941198810696065,20.000003802056675,20.058804153098386,-5.0,-5.0,-5.0,-5.0,1.8438885850189113e-09,3.539368685142874e-10,6386704.9381087655,-1680525.8013009105,-1791636.42055031,140.26430477741158,333804.38235868746,-1.0,161.26430477741158,8,0.0,0.0,0.0,0.0,1.8356796652038623,0.3571002919018854,0.0,1.3361497549981096,,0.0
540000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28127882134762555,0.06041658441499789,-0.7216069053555175,5.769435936460023e-05,-2.5506711812325726e-07,-9.618881142289759e-05,0.24728367740365195,-0.35083448266623124,0.07535661958530675,-0.900048514551699,6400501.469547777,-1658289.8391955488,-1762824.752458544,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.39573703058693,47.6836658877489,-172.3131015356338,-86.59161932412623,0.0,0.0,0.0,0.0,19.884728781256953,19.942363406473767,20.000003812073846,20.057639565106385,-5.0,-5.0,-5.0,-5.0,2.765722758259002e-09,-1.2626207674882864e-11,6400233.040551715,-1658726.374028034,-1763390.065782506,140.28767464014493,334505.76360786724,-1.0,161.28767464014493,8,0.0,0.0,0.0,0.0,1.8355858785096693,0.35674126627518904,0.0,1.3360346217282706,,0.0
545000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2813019825201096,0.06025204777984229,-0.7217598169676905,5.8473649523411714e-05,3.707763292287862e-07,-9.682754490654813e-05,0.2471173288096797,-0.35081657702934627,0.07514137288251012,-0.9001191749789096,6413826.340126853,-1636437.749029698,-1734522.2567532242,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.63923489978102,184.39468905374557,47.68261806435431,-172.3120536993492,-86.59057256905648,0.0,0.0,0.0,0.0,19.887011847691877,19.94350493714215,20.000003821892097,20.056498042068476,-5.0,-5.0,-5.0,-5.0,1.7379064756051562e-09,-3.6750381645553343e-10,6413561.900251656,-1636875.3096124397,-1735088.6620374285,140.31079286669103,335207.26098573906,-1.0,161.31079286669103,8,0.0,0.0,0.0,0.0,1.8354917811200835,0.3563826619487069,0.0,1.3359214888461437,,0.0
550000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28132412201653617,0.06008565028802511,-0.7219135520788498,5.950230405825782e-05,4.514886315522151e-07,-9.719797320960603e-05,0.24695064168995956,-0.35079729447138425,0.0749238401830114,-0.9001905670093997,6426951.540265541,-1614534.7144252188,-1706165.6120597268,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.73748211900116,-172.29672209531523,-86.57787566826559,184.39364082753977,47.68157078609083,-172.31100613136988,-86.58952579813156,0.0,0.0,0.0,0.0,19.889249697428134,19.944623859511427,20.000003831515393,20.055379127177513,-5.0,-5.0,-5.0,-5.0,-3.880086396531402e-10,-4.1892911010859515e-10,6426691.097834611,-1614973.2871587789,-1706733.0916394514,140.3340163313957,335908.8740229033,-1.0,161.3340163313957,8,0.0,0.0,0.0,0.0,1.835399059850891,0.35602750357941726,0.0,1.3358062568072422,,0.0
555000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2813462733287629,0.05991701495654683,-0.722067472023376,6.03762150492769e-05,-8.702245917136999e-08,-9.772502739474232e-05,0.24678391438500993,-0.3507780079584699,0.07470357044578864,-0.9002621092193933,6439876.656930779,-1592581.4161408131,-1677755.702472087,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.63923489978102,184.39259275607753,47.68052412705073,-172.30995840676468,-86.58847848992866,0.0,0.0,0.0,0.0,19.89144322599367,19.945720621344577,20.000003840947578,20.054282372673523,-5.0,-5.0,-5.0,-5.0,-1.8576598998007402e-09,-1.2461757200519237e-10,6439620.220143532,-1593020.9873931857,-1678324.2386484323,140.3578014549179,336610.6044527966,-1.0,161.3578014549179,8,0.0,0.0,0.0,0.0,1.8353075380730794,0.35567333859495787,0.0,1.3356854495575692,,0.0
560000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2813696382901829,0.05974631129400922,-0.7222219292456208,6.0818509171963286e-05,-8.097528603520038e-07,-9.87048581646546e-05,0.24661620822309793,-0.3507599515944124,0.07448072004065463,-0.9003335629317464,6452601.283320173,-1570578.536534995,-1649293.413791422,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.35808132683064,-86.57787566826559,184.39154511623227,47.679477652229934,-172.3089102293826,-86.58743056476189,0.0,0.0,0.0,0.0,19.893593311180293,19.94679566153654,20.00000385019244,20.05320733966454,-5.0,-5.0,-5.0,-5.0,-1.4562134417023006e-09,2.7345629815810035e-10,6452348.860251721,-1571019.0926423608,-1649862.988831872,140.38232897677517,337312.45571685507,-1.0,161.38232897677517,8,0.0,0.0,0.0,0.0,1.8352153192966123,0.35531425591846233,0.0,1.3355590664889962,,0.0
565000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2813945980878742,0.05957411452054056,-0.7223779776303615,6.090717618823324e-05,-1.1302534460379427e-06,-0.0001000613560850124,0.24644611917698334,-0.3507432047439978,0.07425592384753296,-0.9004052267962818,6465125.018875549,-1548526.759544829,-1620779.6334982454,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4458499353695,47.676122887485725,-172.29672209531523,-86.57787566826559,184.3904978300141,47.678430775179365,-172.30786167533333,-86.58638245018712,0.0,0.0,0.0,0.0,19.895700813394928,19.947849410289795,20.00000385925368,20.05215359795096,-5.0,-5.0,-5.0,-5.0,4.927684732138129e-10,4.479981606028398e-10,6464876.617476028,-1548968.2868123322,-1621350.2296370207,140.40735558147745,338014.43106605584,-1.0,161.40735558147745,8,0.0,0.0,0.0,0.0,1.835120346680278,0.35494574874361284,0.0,1.335430577817948,,0.0
570000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2814203991772255,0.05940093119421274,-0.7225365055624904,6.101093838312682e-05,-7.927804045508786e-07,-0.00010140873262022293,0.24627293233364075,-0.35072662610110455,0.07402977270276034,-0.9004776895054669,6477447.469296293,-1526426.7706646475,-1592215.2507246835,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.35808132683064,-86.63923489978102,184.38945052870068,47.67738324015513,-172.30681313040552,-86.58533472947504,0.0,0.0,0.0,0.0,19.89776657600391,19.948882289286594,20.000003868134936,20.05112072585339,-5.0,-5.0,-5.0,-5.0,2.3935242184056114e-09,2.5557620075543923e-10,6477203.09739016,-1526869.255366903,-1592786.8501630577,140.43241428409627,338716.53182052507,-1.0,161.43241428409627,8,0.0,0.0,0.0,0.0,1.8350220956416758,0.35456842297508767,0.0,1.3353040673065586,,0.0
575000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28144577264491294,0.0592267815309061,-0.7226975047527163,6.148610105433124e-05,-8.253911605371607e-08,-0.00010236869799654336,0.2460972095475797,-0.35070879193178855,0.07380232719614623,-0.9005513440193585,6489568.246552494,-1504279.2569246972,-1563601.1562266264,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38840285598678,47.676335332362655,-172.3057649728888,-86.58428766208083,0.0,0.0,0.0,0.0,19.899791425670514,19.949894711857652,20.000003876839784,20.050108310043875,-5.0,-5.0,-5.0,-5.0,2.690237660170494e-09,-1.455686351118075e-10,6489327.911838153,-1504722.685305965,-1564173.7411333953,140.4571986443061,339418.757218238,-1.0,161.4571986443061,8,0.0,0.0,0.0,0.0,1.8349220062576057,0.35418750184144077,0.0,1.335180870843027,,0.0
580000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2814699777106551,0.059051181869037656,-0.7228600764614919,6.238362700054524e-05,4.0880734164791123e-07,-0.00010288146045974834,0.24592032688628712,-0.3506891666379353,0.07357306781729299,-0.9006260627579484,6501486.968897889,-1482084.9068697316,-1534938.2423558075,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38735476090963,47.67528764346499,-172.30471726257514,-86.58324097035194,0.0,0.0,0.0,0.0,19.901776172685732,19.95088708314755,20.000003885371704,20.04911594538056,-5.0,-5.0,-5.0,-5.0,1.145920307454872e-09,-4.256663579052808e-10,6501250.678947748,-1482529.265143965,-1535511.7948679894,140.4818147899831,340121.10597649205,-1.0,161.4818147899831,8,0.0,0.0,0.0,0.0,1.8348222986083507,0.35380853382597327,0.0,1.335058473566539,,0.0
585000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2814934110285002,0.05887354150196302,-0.7230231703586715,6.340724931468414e-05,2.695604621992611e-07,-0.0001032548751963825,0.2457433423243293,-0.35066854269692,0.07334132236512553,-0.9007013008205443,6513203.260882543,-1459844.4105375076,-1506227.4030318398,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38630653973618,47.674240585160646,-172.30366969160917,-86.58219406780411,0.0,0.0,0.0,0.0,19.903721611292518,19.951859800276907,20.000003893734124,20.048143234745503,-5.0,-5.0,-5.0,-5.0,-9.629202053307796e-10,-3.5441550083904715e-10,6512971.023143234,-1460289.6848885901,-1506801.9052554886,140.50669408496233,340823.57828140195,-1.0,161.50669408496233,8,0.0,0.0,0.0,0.0,1.8347241451527476,0.35343283295292827,0.0,1.3349325717106744,,0.0
590000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2815172803974538,0.05869364733944626,-0.7231864484872252,6.415704482832557e-05,-3.935563197823718e-07,-0.00010391134851523492,0.24556612504236158,-0.3506483880771205,0.073106818881197,-0.9007765423253806,6524716.753365453,-1437558.459437225,-1477469.533714204,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38525859238956,47.673194050726224,-172.30262183758472,-86.58114654128184,0.0,0.0,0.0,0.0,19.9056285200037,19.952813252501254,20.000003901930405,20.047189788885806,-5.0,-5.0,-5.0,-5.0,-1.8956394022230476e-09,9.574936951513518e-12,6524488.57515783,-1438004.6360195538,-1478044.9677251256,140.53223841689748,341526.1765693628,-1.0,161.53223841689748,8,0.0,0.0,0.0,0.0,1.8346267042040127,0.35305640058211,0.0,1.3348006044386984,,0.0
595000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2815426110431249,0.05851183777713627,-0.7233505635321253,6.445821698873451e-05,-1.043146525261881e-06,-0.00010504057204350841,0.24538746253731714,-0.3506296379631281,0.07286990917766287,-0.900851722842212,6536027.083526929,-1415227.7465279186,-1448665.5313741849,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38421109366618,47.672147502765256,-172.30157351080993,-86.58009849061378,0.0,0.0,0.0,0.0,19.90749766191342,19.953747821366825,20.00000390996384,20.046255226257806,-5.0,-5.0,-5.0,-5.0,-8.785123058010188e-10,3.670866460774165e-10,6535802.972045638,-1415674.811467211,-1449241.87921843,140.5584898904302,342228.90445850824,-1.0,161.5584898904302,8,0.0,0.0,0.0,0.0,1.8345278108065683,0.35267321546279257,0.0,1.3346638530910602,,0.0
600000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28156940183063695,0.05832872294216944,-0.7235166221377374,6.450479025997429e-05,-1.152947260526323e-06,-0.00010644357981195181,0.2452060574805207,-0.35061192476067593,0.0726312791326924,-0.9009272805737555,6547133.894880762,-1392852.9661968215,-1419816.2944667523,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.35808132683064,-86.57787566826559,184.38316384954175,47.671100415014806,-172.30052491025106,-86.57905044653138,0.0,0.0,0.0,0.0,19.90932978500257,19.954663880863222,20.000003917837653,20.04533917287438,-5.0,-5.0,-5.0,-5.0,1.259160414317995e-09,4.2419912378750255e-10,6546913.857193546,-1393300.9055908318,-1420393.5381609434,140.58509650443065,342931.7647096354,-1.0,161.58509650443065,8,0.0,0.0,0.0,0.0,1.834425757494067,0.352280187164825,0.0,1.3345263827145541,,0.0
605000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28159662562619525,0.05814468161780144,-0.7236852744553217,6.470009079017117e-05,-6.404667966070673e-07,-0.00010769632661711655,0.24502159437986892,-0.35059387980911666,0.072391384212505,-0.9010037942315977,6558036.837286165,-1370434.8142376882,-1390922.7229023743,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38211645669003,47.670052704983135,-172.29947645995298,-86.578002934344,0.0,0.0,0.0,0.0,19.91112562243808,19.9555617975731,20.00000392555501,20.044441262155367,-5.0,-5.0,-5.0,-5.0,2.7670760997685994e-09,1.3402128647317316e-10,6557820.88033326,-1370883.614156609,-1391500.8444340578,140.61160189671898,343634.7578936731,-1.0,161.61160189671898,8,0.0,0.0,0.0,0.0,1.8343206997428154,0.3518797000441999,0.0,1.3343916958888478,,0.0
610000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28162307371396117,0.05795954866620461,-0.7238561788216517,6.532517112522092e-05,6.52159590618447e-08,-0.00010849829429806212,0.24483499866313735,-0.35057425859022745,0.07215007468641085,-0.9010815053957544,6568735.566959492,-1347973.9878290847,-1361985.7180187423,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38106863405883,47.66900480174915,-172.2984284604343,-86.57695604209287,0.0,0.0,0.0,0.0,19.912885892866377,19.95644193081887,20.000003933119018,20.04356113478078,-5.0,-5.0,-5.0,-5.0,2.412914904383555e-09,-2.6485241796300673e-10,6568523.697553424,-1348423.634315653,-1362564.699346946,140.63782075774822,344337.882861015,-1.0,161.63782075774822,8,0.0,0.0,0.0,0.0,1.8342145288097667,0.3514776558068834,0.0,1.3342598489494872,,0.0
615000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2816483498283784,0.057772749884217156,-0.7240282821810803,6.63077693401736e-05,3.762014490637472e-07,-0.00010891953563469799,0.24464767506192422,-0.35055296379891865,0.07190671882532494,-0.9011601180957604,6579229.746485709,-1325471.1855125767,-1333006.182552457,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38002045390945,47.66795729321253,-172.29738084164177,-86.57590934818886,0.0,0.0,0.0,0.0,19.914611300700834,19.95730463280645,20.000003940532682,20.04269843854707,-5.0,-5.0,-5.0,-5.0,4.95151720372164e-10,-4.4454358361379966e-10,6579021.971311483,-1325921.6645821603,-1333586.005608455,140.66399119047847,345041.1386259309,-1.0,161.66399119047847,8,0.0,0.0,0.0,0.0,1.8341093155027048,0.35107862392760075,0.0,1.3341274004520278,,0.0
620000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2816731960981541,0.05758377316675997,-0.7242006859650054,6.72817239357377e-05,2.906525329799633e-08,-0.00010934307971614963,0.2444603517239147,-0.3505311246875081,0.07166072260869624,-0.9012390403747109,6589519.044829777,-1302927.1071708659,-1303985.0206106764,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.37897228240374,47.66691044279754,-172.29633322054644,-86.57486226799826,0.0,0.0,0.0,0.0,19.91630253640381,19.95815024876626,20.000003947798994,20.04185282822614,-5.0,-5.0,-5.0,-5.0,-1.4023796947864104e-09,-2.573289546292064e-10,6589315.370445078,-1303378.4048118175,-1304565.6672987984,140.69057885965972,345744.52611595107,-1.0,161.69057885965972,8,0.0,0.0,0.0,0.0,1.8340056049532973,0.35068208718244626,0.0,1.3339902339648193,,0.0
625000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2816988825433369,0.05739258835183881,-0.7243733853318541,6.788798949280682e-05,-6.985971552018545e-07,-0.00011015005372307533,0.24427248078851652,-0.35051016741755076,0.07141201828741658,-0.9013178691840421,6599603.137347786,-1280342.4540058598,-1274923.1376427151,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.37792447858698,47.66586397290875,-172.29528521602137,-86.57381453445193,0.0,0.0,0.0,0.0,19.917960276762848,19.958979117091292,20.000003954920864,20.041023965427264,-5.0,-5.0,-5.0,-5.0,-1.712439717087723e-09,1.429014127371172e-10,6599403.570182881,-1280794.5561802047,-1275504.5898410059,140.7178941398446,346448.0483479438,-1.0,161.7178941398446,8,0.0,0.0,0.0,0.0,1.8339019660845493,0.35028286926381846,0.0,1.3338469353376765,,0.0
630000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2817261620950231,0.05719967051113514,-0.7245472734569484,6.806979387355998e-05,-1.216382543414586e-06,-0.0001114063722477013,0.24408268849616258,-0.350490641158882,0.07116111987058768,-0.9013967199048846,6609481.705797919,-1257717.92851671,-1245821.4404116082,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.37687709923145,47.664817293142924,-172.29423676215146,-86.57276641758622,0.0,0.0,0.0,0.0,19.919585185161548,19.959791569472646,20.000003961901193,20.040211518461593,-5.0,-5.0,-5.0,-5.0,-1.7284012576783398e-10,4.2709967765866236e-10,6609286.252155138,-1258170.8211609654,-1246403.6799722544,140.74583713501488,347151.70888691006,-1.0,161.74583713501488,8,0.0,0.0,0.0,0.0,1.8337961676492716,0.3498753931986223,0.0,1.3336999491549857,,0.0
