,SigmaBR  1 [-],SigmaBR  2 [-],SigmaBR  3 [-],OmegaBR  1 [rad/s],OmegaBR  2 [rad/s],OmegaBR  3 [rad/s],SigmaBN  1 [-],SigmaBN  2 [-],SigmaBN  3 [-],OmegaBN_B  1 [rad/s],OmegaBN_B  2 [rad/s],OmegaBN_B  3 [rad/s],BetaBN  1 [-],BetaBN  2 [-],BetaBN  3 [-],BetaBN  4 [-],Position  1 [m],Position  2 [m],Position  3 [m],numRW,RW Torque  1 [Nm],RW Torque  2 [Nm],RW Torque  3 [Nm],RW Torque  4 [Nm],RW Torque Req  1 [Nm],RW Torque Req  2 [Nm],RW Torque Req  3 [Nm],RW Torque Req  4 [Nm],RW Omega  1 [rad/s],RW Omega  2 [rad/s],RW Omega  3 [rad/s],RW Omega  4 [rad/s],RW Omega True  1 [rad/s],RW Omega True  2 [rad/s],RW Omega True  3 [rad/s],RW Omega True  4 [rad/s],RW Volt  1 [V],RW Volt  2 [V],RW Volt  3 [V],RW Volt  4 [V],RW Temp  1 [C],RW Temp  2 [C],RW Temp  3 [C],RW Temp  4 [C],RW Power  1 [W],RW Power  2 [W],RW Power  3 [W],RW Power  4 [W],Panel Angle [rad],Panel Angle Rate [rad/s],Position  1 [m],Position  2 [m],Position  3 [m],Net Power [W],Stored Energy [Ws],Sink Power [W],Supply Power [W],numCSS,CSS Cos Values  1 [-],CSS Cos Values  2 [-],CSS Cos Values  3 [-],CSS Cos Values  4 [-],CSS Cos Values  5 [-],CSS Cos Values  6 [-],CSS Cos Values  7 [-],CSS Cos Values  8 [-],Sun Heading [-],Fault
50000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28020968951161,0.0688955902290933,-0.7136684512218869,2.1860233408212203e-05,-9.289445244116385e-06,-3.4646212822397583e-05,0.25581857579429906,-0.35189253320623287,0.08652036200000758,-0.8962380980027933,4216893.333377849,-3450790.6137894527,-4140004.2692800327,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4458499353695,47.79884135051658,-172.35808132683064,-86.63923489978102,184.40415044512167,47.78630028214448,-172.41578843824655,-86.6942543109355,0.0,0.0,0.0,0.0,19.18131036473296,19.59065121873294,20.000000781506184,20.409349390852675,-5.0,-5.0,-5.0,-5.0,-1.4055445548186328e-09,2.495358068325494e-09,4216293.0539665,-3451067.481532806,-4140384.576538723,139.129133554371,266154.13480590994,-1.0,160.129133554371,8,0.0,0.0,0.0,0.0,1.8402544174110833,0.37491359318132317,0.0,1.3414122862451716,,0.0
55000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28023532777863497,0.06882959741693853,-0.7137215662077352,2.1413479533457664e-05,-7.849946023902731e-06,-4.0904610907127e-05,0.25575463178218005,-0.3519068108470183,0.08643308576002333,-0.8962591625681953,4246845.548890776,-3436893.6858745636,-4120914.4014978283,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.79884135051658,-172.41944055834608,-86.70059413129644,184.39367891636354,47.785251645094036,-172.4147349822971,-86.69320407325829,0.0,0.0,0.0,0.0,19.197525629441035,19.598758496739958,20.00000085139642,20.40124216735767,-5.0,-5.0,-5.0,-5.0,9.864835684621563e-09,1.675312037245172e-09,4246247.89807821,-3437172.6929615643,-4121297.281910621,139.1438577956803,266849.8185077978,-1.0,160.1438577956803,8,0.0,0.0,0.0,0.0,1.8402096492505151,0.3747205297611865,0.0,1.341335468054976,,0.0
60000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28025934167285577,0.06876130178281148,-0.7137865991389175,2.2852603491960053e-05,-3.955514072298595e-06,-4.520314238407899e-05,0.25567823637212106,-0.35191555587858325,0.0863420701532919,-0.8962862979528101,4276665.859013528,-3422890.008764126,-4101696.1782177454,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.79884135051658,-172.41944055834608,-86.63923489978102,184.38320550172776,47.78420055311091,-172.41368348621432,-86.6921574732787,0.0,0.0,0.0,0.0,19.213419746749782,19.606705208090652,20.000000919901954,20.39329550943831,-5.0,-5.0,-5.0,-5.0,1.2987309487103834e-08,-5.195806155692668e-10,4276070.855418395,-3423171.1465743803,-4102081.619905243,139.15672814899062,267545.57153495256,-1.0,160.15672814899062,8,0.0,0.0,0.0,0.0,1.8401544402096457,0.3745070966512335,0.0,1.3412811364201358,,0.0
65000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2802768477143355,0.06868829443906142,-0.7138591419476937,2.67466398816122e-05,-8.390102447201599e-07,-4.691057148049139e-05,0.2555967694725409,-0.35191470454806695,0.08624480059826423,-0.8963192324879643,4306353.334733427,-3408780.015171051,-4082350.195364689,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.73748211900116,-172.41944055834608,-86.70059413129644,184.37272963217956,47.7831502390559,-172.41263458123393,-86.69111333748015,0.0,0.0,0.0,0.0,19.228999077063285,19.61449453284757,20.00000098705021,20.385506237053487,-5.0,-5.0,-5.0,-5.0,5.408909501032967e-09,-2.2843910540970576e-09,4305760.996891832,-3409063.2750169286,-4082738.1863665855,139.16798690562925,268241.38418335933,-1.0,160.16798690562925,8,0.0,0.0,0.0,0.0,1.8401009727205904,0.3743057660487371,0.0,1.3412376062742517,,0.0
70000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28028908138162795,0.06860712857247757,-0.7139331845731894,3.1645613676588095e-05,-1.093181687616195e-06,-4.752652787882479e-05,0.2555168199514331,-0.35190765612336994,0.08613740389131615,-0.8963551215531304,4335907.051107265,-3394564.1411153,-4062877.052851692,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.79884135051658,-172.41944055834608,-86.70059413129644,184.36225275769374,47.78210329567612,-172.41158676772642,-86.69006846598423,0.0,0.0,0.0,0.0,19.24426985481617,19.62212958809129,20.000001052868058,20.377871233143555,-5.0,-5.0,-5.0,-5.0,-6.625594855721212e-09,-2.168221506041829e-09,4335317.397474818,-3394849.514240814,-4063267.5811285083,139.17991394685248,268937.2536673288,-1.0,160.17991394685248,8,0.0,0.0,0.0,0.0,1.8400571900779419,0.37412806303183194,0.0,1.3411809537013093,,0.0
75000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28030238100222865,0.06851615299624983,-0.7140060583628364,3.5273132788787886e-05,-4.538749839444621e-06,-4.9447982092429633e-05,0.25543876521382347,-0.3519024750919326,0.0860178345148133,-0.8963908842662285,4365326.087290382,-3380242.8259108267,-4043277.354562018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.79884135051658,-172.41944055834608,-86.70059413129644,184.35177715466264,47.78105954369311,-172.4105376487209,-86.68902026413043,0.0,0.0,0.0,0.0,19.259238190968613,19.629613429167897,20.000001117381842,20.37038744238304,-5.0,-5.0,-5.0,-5.0,-1.320692431564905e-08,-2.663676390568559e-10,4364739.136243274,-3380530.3034924436,-4043670.4079965055,139.1949511733422,269633.1899697472,-1.0,160.1949511733422,8,0.0,0.0,0.0,0.0,1.8400202568496564,0.3739550936678294,0.0,1.3410946777526869,,0.0
80000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.280322973879002,0.06841686775477097,-0.7140806315911192,3.6398363891287375e-05,-8.372220906017903e-06,-5.399812576116571e-05,0.2553564601656137,-0.35190525619184176,0.08588755692024821,-0.8964257339470532,4394609.52656564,-3365816.5121524557,-4023551.70833127,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.79884135051658,-172.41944055834608,-86.70059413129644,184.34130405391946,47.780016179612986,-172.40948590102613,-86.68796887594947,0.0,0.0,0.0,0.0,19.27391007545167,19.636949050911525,20.0000011806174,20.363051869957932,-5.0,-5.0,-5.0,-5.0,-8.910468520066373e-09,1.856753702641117e-09,4394025.296399394,-3366106.085301382,-4023947.274728611,139.21369445867177,270329.21119032515,-1.0,160.21369445867177,8,0.0,0.0,0.0,0.0,1.839978886651206,0.3737530888228426,0.0,1.3409832548967686,,0.0
85000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2803518537616767,0.06831268715262495,-0.7141629505453808,3.5847979965703146e-05,-9.471520397193053e-06,-6.033859447487084e-05,0.25526229091125047,-0.35191511021409816,0.08575034017350755,-0.8964618213855328,4423756.456372348,-3351285.6457027504,-4003700.7259293105,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32313147233864,47.73748211900116,-172.41944055834608,-86.63923489978102,184.3308326287913,47.77897008136134,-172.40843236300609,-86.68691706528189,0.0,0.0,0.0,0.0,19.288291379564345,19.644139388842905,20.000001242600025,20.355861580367247,-5.0,-5.0,-5.0,-5.0,2.7411086108336546e-09,2.4552408809756327e-09,4423174.965298788,-3351577.3054670277,-4004098.7930162586,139.23440447157762,271025.33222134924,-1.0,160.23440447157762,8,0.0,0.0,0.0,0.0,1.8399226248750882,0.37350117934604726,0.0,1.3408684449632107,,0.0
90000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2803839632358992,0.06820612892503765,-0.7142572666266722,3.582611471910023e-05,-6.963056622921639e-06,-6.615929256660292e-05,0.2551534358120835,-0.3519248948021478,0.08560915706370294,-0.896502462260215,4452765.968334861,-3336650.675678975,-3983725.0230419966,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32313147233864,47.79884135051658,-172.41944055834608,-86.70059413129644,184.32036067514454,47.77792037534638,-172.4073793447568,-86.68586794278735,0.0,0.0,0.0,0.0,19.302387858323097,19.651187320344054,20.000001303354555,20.34881369624838,-5.0,-5.0,-5.0,-5.0,1.2181230481152502e-08,1.0385560707722646e-09,4452187.2344793305,-3336944.4130438785,-3984125.5784659535,139.25443812506145,271721.55606626323,-1.0,160.25443812506145,8,0.0,0.0,0.0,0.0,1.8398504500743098,0.37320856060747626,0.0,1.3407713886345483,,0.0
95000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2804123525259744,0.06809674188050387,-0.7143625393598574,3.8101977435089945e-05,-2.9394319514875485e-06,-6.957795038649737e-05,0.25503418422112006,-0.3519270880979614,0.08546373889411435,-0.8965494068236264,4481637.158290894,-3321912.054439901,-3963625.2192526897,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.26177224082323,47.73748211900116,-172.41944055834608,-86.63923489978102,184.30988642376985,47.776869154170505,-172.40632872854778,-86.6848224084839,0.0,0.0,0.0,0.0,19.31620515276484,19.658095665809707,20.000001362905305,20.34190539722554,-5.0,-5.0,-5.0,-5.0,1.1668911653121908e-08,-1.2276157349826254e-09,4481061.19969153,-3322207.860326533,-3964028.250581791,139.27242262971095,272417.87493941624,-1.0,160.27242262971095,8,0.0,0.0,0.0,0.0,1.8397716158296884,0.3729069328820696,0.0,1.3406952179370608,,0.0
100000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2804338944205584,0.06798147547143132,-0.7144732907212852,4.255549191276427e-05,-7.38551084474921e-07,-7.068730888790632e-05,0.2549124069301039,-0.3519199734320856,0.08531079701051371,-0.8966013969463199,4510369.126319768,-3307070.2375723994,-3943401.9380236287,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.26177224082323,47.79884135051658,-172.41944055834608,-86.70059413129644,184.29940999474312,47.77581975573847,-172.405280421638,-86.68377841236114,0.0,0.0,0.0,0.0,19.32974879220433,19.664867189775986,20.000001421276114,20.335133918781217,-5.0,-5.0,-5.0,-5.0,1.6458504164913123e-09,-2.4807816081377866e-09,4509795.960928971,-3307368.1028358503,-3943807.432748064,139.2893839282063,273114.28023816843,-1.0,160.2893839282063,8,0.0,0.0,0.0,0.0,1.839698038029463,0.37262443988025357,0.0,1.3406224733720176,,0.0
105000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28045185617309554,0.06785718641907343,-0.7145841090355614,4.727628515098254e-05,-2.1995559541001584e-06,-7.14784446365685e-05,0.2547930819332908,-0.35190904894135056,0.08514672807811098,-0.8966551964772866,4538960.976770625,-3292125.683877822,-3923055.806677242,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32313147233864,47.79884135051658,-172.41944055834608,-86.70059413129644,184.28893329843785,47.77477401919218,-172.40423243295118,-86.68273264008717,0.0,0.0,0.0,0.0,19.343024196446912,19.67150460202671,20.00000147849036,20.32849655114987,-5.0,-5.0,-5.0,-5.0,-9.62981802837458e-09,-1.6908398498357778e-09,4538390.6224570405,-3292425.599306642,-3923463.752211033,139.30790231842076,273810.7731834105,-1.0,160.30790231842076,8,0.0,0.0,0.0,0.0,1.8396344884372233,0.37236253667157204,0.0,1.3405294434404986,,0.0
110000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28047321271950953,0.06772322054826911,-0.7146940996264254,5.013427723617404e-05,-6.151253378725974e-06,-7.420377431318088e-05,0.2546741995737873,-0.3519025036707392,0.0849705775339586,-0.8967082473888939,4567411.818290754,-3277078.8553581964,-3902587.4563774318,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.26177224082323,47.79884135051658,-172.41944055834608,-86.70059413129644,184.27845846493383,47.77373077333842,-172.40318251007022,-86.68168323761502,0.0,0.0,0.0,0.0,19.356036677957327,19.678010558677737,20.000001534570934,20.32199063823349,-5.0,-5.0,-5.0,-5.0,-1.2869538690111887e-08,4.92907584896893e-10,4566844.29283968,-3277380.811675828,-3902997.8400595137,139.3299906612347,274507.36738002556,-1.0,160.3299906612347,8,0.0,0.0,0.0,0.0,1.8395746622083586,0.37209480134404854,0.0,1.3404056370287007,,0.0
115000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2805029101428089,0.06758194656384546,-0.7148076214674056,5.0530655904217515e-05,-9.375268319603387e-06,-7.952556066476302e-05,0.25454841403952805,-0.3519044810531332,0.08478482387937646,-0.896760767855301,4595720.763853778,-3261930.2172024124,-3881997.522110777,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32313147233864,47.79884135051658,-172.35808132683064,-86.70059413129644,184.26798609304316,47.77268679980208,-172.40212999073285,-86.68063133499246,0.0,0.0,0.0,0.0,19.36879144398561,19.68438766323986,20.000001589540307,20.31561357653879,-5.0,-5.0,-5.0,-5.0,-5.3921753438329765e-09,2.2747748164397302e-09,4595156.084965195,-3262234.20506963,-3882410.3312047985,139.3554401330619,275204.08119644714,-1.0,160.3554401330619,8,0.0,0.0,0.0,0.0,1.839506357883844,0.37178866401615296,0.0,1.340262387453075,,0.0
120000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28053979748418184,0.06743680383885398,-0.714930703170223,4.9889870289412336e-05,-9.25178801153278e-06,-8.597190717620557e-05,0.2544090826414587,-0.35191167000655316,0.08459333923976882,-0.8968155675159725,4623886.930787701,-3246680.2377724457,-3861286.642667563,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.26177224082323,47.79884135051658,-172.41944055834608,-86.63923489978102,184.25751475831683,47.77163947877058,-172.40107634683517,-86.67958011697492,0.0,0.0,0.0,0.0,19.381293598650977,19.69063846766074,20.000001643420475,20.309362814135294,-5.0,-5.0,-5.0,-5.0,6.672686964262563e-09,2.19056149863907e-09,4623325.116073092,-3246986.2477890286,-3861701.8643608917,139.38199325742397,275900.9262330899,-1.0,160.38199325742397,8,0.0,0.0,0.0,0.0,1.8394215122034236,0.37143218899470265,0.0,1.3401235200914643,,0.0
125000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2805775722172583,0.06728947097546259,-0.7150660854730635,5.048850430992358e-05,-5.912666068880462e-06,-9.114703190147284e-05,0.25425572610755365,-0.3519160265708519,0.08439820427772199,-0.8968757322499034,4651909.440802629,-3231329.3885895736,-3840455.460622609,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.2004130093078,47.73748211900116,-172.35808132683064,-86.70059413129644,184.24704218417074,47.77058894209744,-172.40002397415918,-86.67853220502856,0.0,0.0,0.0,0.0,19.39354814498423,19.696765473346066,20.000001696233017,20.303235849634174,-5.0,-5.0,-5.0,-5.0,1.3430959333037254e-08,3.1115233700763824e-10,4651350.507782737,-3231637.411294058,-3840873.082025662,139.40720111049572,276597.9013619528,-1.0,160.40720111049572,8,0.0,0.0,0.0,0.0,1.8393228347761057,0.3710438918648659,0.0,1.3400057562729482,,0.0
