,SigmaBR  1 [-],SigmaBR  2 [-],SigmaBR  3 [-],OmegaBR  1 [rad/s],OmegaBR  2 [rad/s],OmegaBR  3 [rad/s],SigmaBN  1 [-],SigmaBN  2 [-],SigmaBN  3 [-],OmegaBN_B  1 [rad/s],OmegaBN_B  2 [rad/s],OmegaBN_B  3 [rad/s],BetaBN  1 [-],BetaBN  2 [-],BetaBN  3 [-],BetaBN  4 [-],Position  1 [m],Position  2 [m],Position  3 [m],numRW,RW Torque  1 [Nm],RW Torque  2 [Nm],RW Torque  3 [Nm],RW Torque  4 [Nm],RW Torque Req  1 [Nm],RW Torque Req  2 [Nm],RW Torque Req  3 [Nm],RW Torque Req  4 [Nm],RW Omega  1 [rad/s],RW Omega  2 [rad/s],RW Omega  3 [rad/s],RW Omega  4 [rad/s],RW Omega True  1 [rad/s],RW Omega True  2 [rad/s],RW Omega True  3 [rad/s],RW Omega True  4 [rad/s],RW Volt  1 [V],RW Volt  2 [V],RW Volt  3 [V],RW Volt  4 [V],RW Temp  1 [C],RW Temp  2 [C],RW Temp  3 [C],RW Temp  4 [C],RW Power  1 [W],RW Power  2 [W],RW Power  3 [W],RW Power  4 [W],Panel Angle [rad],Panel Angle Rate [rad/s],Position  1 [m],Position  2 [m],Position  3 [m],Net Power [W],Stored Energy [Ws],Sink Power [W],Supply Power [W],numCSS,CSS Cos Values  1 [-],CSS Cos Values  2 [-],CSS Cos Values  3 [-],CSS Cos Values  4 [-],CSS Cos Values  5 [-],CSS Cos Values  6 [-],CSS Cos Values  7 [-],CSS Cos Values  8 [-],Sun Heading [-],Fault
50000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27999445026301756,0.0691032945455089,-0.7134161605131821,1.5948433549269043e-05,1.4097739753000559e-06,2.9877933512536734e-06,0.2561750617348403,-0.35172204584455874,0.0868058352917855,-0.8961755894752793,4216893.3333796505,-3450790.6137806703,-4140004.269280042,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4458499353695,47.676122887485725,-172.41944055834608,-86.70059413129644,184.49840413652896,47.69204180331762,-172.415826072252,-86.69427880295711,0.0,0.0,0.0,0.0,19.181302840503765,19.590653166071363,20.000000781506245,20.409349390852746,-5.0,-5.0,-5.0,-5.0,-2.3636900956526815e-08,-4.5418106312908844e-10,4216293.053946278,-3451067.4816300557,-4140384.576538404,139.0663817292753,266152.8563622445,-1.0,160.0663817292753,8,0.0,0.0,0.0,0.0,1.8406433621403353,0.37628145352020714,0.0,1.341594504324163,,0.0
55000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2799858194531327,0.06907464690429471,-0.7134056348039135,1.463205559905845e-05,-5.351181093803354e-06,2.961514660679651e-07,0.2561938477123617,-0.3517164638437294,0.08677114647407874,-0.896175769364008,4246845.548892497,-3436893.6858643694,-4120914.4014976234,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.50720916688493,47.676122887485725,-172.41944055834608,-86.70059413129644,184.4973582553557,47.6815765887607,-172.41477618305908,-86.69322538793534,0.0,0.0,0.0,0.0,19.197517432565736,19.59876061796231,20.000000851396525,20.401242167357744,-5.0,-5.0,-5.0,-5.0,-1.5863078341266173e-08,3.3302892295712596e-09,4246247.898058792,-3437172.6930745337,-4121297.28191263,139.0739864014258,266848.205854245,-1.0,160.0739864014258,8,0.0,0.0,0.0,0.0,1.8406848275416292,0.37635977015843186,0.0,1.3415047826908226,,0.0
60000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27999049131839465,0.06904655954422775,-0.7134003968714032,1.0352850747449486e-05,-7.203828345490464e-06,-5.566104686963708e-06,0.2562007412172582,-0.35172426272795165,0.08673633927796046,-0.8961741073345428,4276665.859014544,-3422890.008752594,-4101696.178216971,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4458499353695,47.676122887485725,-172.41944055834608,-86.70059413129644,184.49631533700938,47.671106465896,-172.4137231232515,-86.69217126558259,0.0,0.0,0.0,0.0,19.21341089060165,19.606707499701812,20.000000919902085,20.39329550943839,-5.0,-5.0,-5.0,-5.0,4.952514006300853e-09,4.371773062080275e-09,4276070.855406572,-3423171.1467022123,-4102081.6199134686,139.0837336212554,267543.60076388204,-1.0,160.0837336212554,8,0.0,0.0,0.0,0.0,1.8407050394384215,0.37636963591411265,0.0,1.341415826047801,,0.0
65000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27999939631651005,0.06902350507407642,-0.7134079689864733,7.050762919891863e-06,-2.6315960374161077e-06,-1.0467521607153357e-05,0.2561907936977752,-0.3517326638937347,0.08670669162280648,-0.8961765227914357,4306353.334733387,-3408780.015157845,-4082350.195363103,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.50720916688493,47.6147636559703,-172.41944055834608,-86.70059413129644,184.49527144154615,47.66062991815171,-172.41267102428355,-86.6911219715153,0.0,0.0,0.0,0.0,19.228989574750717,19.614496991421596,20.000000987050353,20.385506237053566,-5.0,-5.0,-5.0,-5.0,2.1678761838263164e-08,1.8170996485266693e-09,4305760.99689163,-3409063.2751632403,-4082738.1863838187,139.0909055736348,268239.0396020352,-1.0,160.0909055736348,8,0.0,0.0,0.0,0.0,1.840702293920383,0.3763278432834055,0.0,1.3413652235455784,,0.0
70000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28000016499281627,0.06900464456503486,-0.7134264226482943,7.861362897271127e-06,4.595315803558993e-06,-1.1067260112868327e-05,0.2561717335372594,-0.35172829264974464,0.08668168398538226,-0.8961861060893933,4335907.051106326,-3394564.141099821,-4062877.0528492983,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.50720916688493,47.6147636559703,-172.41944055834608,-86.70059413129644,184.49422343339515,47.65015071572785,-172.4116232269939,-86.69007906816455,0.0,0.0,0.0,0.0,19.244259719187976,19.62213221027009,20.000001052868214,20.377871233143637,-5.0,-5.0,-5.0,-5.0,2.0560246782872014e-08,-2.23133558296956e-09,4335317.39748486,-3394849.514412217,-4063267.5811547018,139.0930736431706,268934.501680329,-1.0,160.0930736431706,8,0.0,0.0,0.0,0.0,1.8406931133838293,0.37629106977021415,0.0,1.3413582113378015,,0.0
75000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2799873058499762,0.06898451852527387,-0.7134459644752669,1.2535850898977346e-05,8.522467522019353e-06,-7.56362033889448e-06,0.25615760650169556,-0.3517081839673643,0.0866554276763799,-0.8962005751035449,4365326.087288988,-3380242.8258925746,-4043277.354559022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.50720916688493,47.676122887485725,-172.41944055834608,-86.70059413129644,184.4931715613558,47.63967481306413,-172.41057953308234,-86.68903885959976,0.0,0.0,0.0,0.0,19.259227434619106,19.629616211659865,20.000001117382006,20.370387442383123,-5.0,-5.0,-5.0,-5.0,2.518890639769561e-09,-4.44457285790166e-09,4364739.1362585565,-3380530.3036945993,-4043670.4080293826,139.09209639329993,269629.96498443943,-1.0,160.09209639329993,8,0.0,0.0,0.0,0.0,1.8406986483567689,0.3763092388351702,0.0,1.3413633656821093,,0.0
80000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27996672485303564,0.06895753974776027,-0.7134569937940685,1.7645866623972005e-05,5.9104793836528115e-06,-3.5308529393570295e-06,0.2561572184510092,-0.3516822223502283,0.08662151132077145,-0.896214152808776,4394609.526564123,-3365816.512131294,-4023551.708327863,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.50720916688493,47.6147636559703,-172.35808132683064,-86.70059413129644,184.49211925378887,47.62920544954033,-172.40953636829863,-86.68799543260482,0.0,0.0,0.0,0.0,19.273898710725753,19.636951990490303,20.00000118061758,20.363051869958024,-5.0,-5.0,-5.0,-5.0,-1.760415116088781e-08,-3.0006848931545166e-09,4394025.296416099,-3366106.085535828,-4023947.274766107,139.09258985915054,270325.42513603385,-1.0,160.09258985915054,8,0.0,0.0,0.0,0.0,1.8407272732878277,0.3763844445225713,0.0,1.341338459457396,,0.0
85000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2799508658221003,0.06892259144149757,-0.7134580034913044,1.940451152078305e-05,-1.0994042026585777e-06,-2.9785351392365602e-06,0.25616688940813725,-0.3516650083068626,0.0865782773010139,-0.8962223209690118,4423756.456370593,-3351285.6456789025,-4003700.7259254493,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.50720916688493,47.6147636559703,-172.41944055834608,-86.70059413129644,184.49107029759253,47.61874048391198,-172.40848972306532,-86.6869455221304,0.0,0.0,0.0,0.0,19.28827941856239,19.644142482346037,20.000001242600234,20.355861580367353,-5.0,-5.0,-5.0,-5.0,-2.324579069642447e-08,9.138337161058786e-10,4423174.96531809,-3351577.305731427,-4004098.7930587665,139.0981294633282,271020.8998425857,-1.0,160.0981294633282,8,0.0,0.0,0.0,0.0,1.8407676967210476,0.3764692298710765,0.0,1.341265206595167,,0.0
90000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27994846936534473,0.06888394586475391,-0.713456820442612,1.6782634042656028e-05,-6.747087630331955e-06,-7.052379836067293e-06,0.2561734817432243,-0.3516638434713515,0.0865301861131397,-0.8962255382088464,4452765.968332328,-3336650.6756526865,-3983725.023037399,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.50720916688493,47.6147636559703,-172.41944055834608,-86.70059413129644,184.4900257219187,47.608274156083446,-172.4074384516694,-86.68589119811068,0.0,0.0,0.0,0.0,19.302375312905816,19.651190564671737,20.000001303354782,20.34881369624849,-5.0,-5.0,-5.0,-5.0,-9.760548499626914e-09,4.0758195975672055e-09,4452187.234507086,-3336944.4133354207,-3984125.578516571,139.10830824135462,271716.415175393,-1.0,160.10830824135462,8,0.0,0.0,0.0,0.0,1.8407982548507449,0.37650563619350985,0.0,1.341164311084203,,0.0
95000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2799573803882877,0.06884774777486247,-0.713464163919799,1.235570392140881e-05,-6.393588483914915e-06,-1.3091483616124949e-05,0.25616521143329996,-0.3516727219277662,0.08648414564031662,-0.896228862320397,4481637.158287019,-3321912.0544111137,-3963625.219247018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4458499353695,47.553404424454875,-172.35808132683064,-86.70059413129644,184.48898295129757,47.597801827072374,-172.4063852150145,-86.68483816208484,0.0,0.0,0.0,0.0,19.316192034558064,19.658099057923504,20.00000136290555,20.341905397225656,-5.0,-5.0,-5.0,-5.0,1.1749489978443366e-08,3.883120318175162e-09,4481061.199734147,-3322207.860645754,-3964028.250644329,139.11907179591478,272411.98496615014,-1.0,160.11907179591478,8,0.0,0.0,0.0,0.0,1.8408047404075065,0.3764728973406902,0.0,1.3410784323682472,,0.0
