,SigmaBR  1 [-],SigmaBR  2 [-],SigmaBR  3 [-],OmegaBR  1 [rad/s],OmegaBR  2 [rad/s],OmegaBR  3 [rad/s],SigmaBN  1 [-],SigmaBN  2 [-],SigmaBN  3 [-],OmegaBN_B  1 [rad/s],OmegaBN_B  2 [rad/s],OmegaBN_B  3 [rad/s],BetaBN  1 [-],BetaBN  2 [-],BetaBN  3 [-],BetaBN  4 [-],Position  1 [m],Position  2 [m],Position  3 [m],numRW,RW Torque  1 [Nm],RW Torque  2 [Nm],RW Torque  3 [Nm],RW Torque  4 [Nm],RW Torque Req  1 [Nm],RW Torque Req  2 [Nm],RW Torque Req  3 [Nm],RW Torque Req  4 [Nm],RW Omega  1 [rad/s],RW Omega  2 [rad/s],RW Omega  3 [rad/s],RW Omega  4 [rad/s],RW Omega True  1 [rad/s],RW Omega True  2 [rad/s],RW Omega True  3 [rad/s],RW Omega True  4 [rad/s],RW Volt  1 [V],RW Volt  2 [V],RW Volt  3 [V],RW Volt  4 [V],RW Temp  1 [C],RW Temp  2 [C],RW Temp  3 [C],RW Temp  4 [C],RW Power  1 [W],RW Power  2 [W],RW Power  3 [W],RW Power  4 [W],Panel Angle [rad],Panel Angle Rate [rad/s],Position  1 [m],Position  2 [m],Position  3 [m],Net Power [W],Stored Energy [Ws],Sink Power [W],Supply Power [W],numCSS,CSS Cos Values  1 [-],CSS Cos Values  2 [-],CSS Cos Values  3 [-],CSS Cos Values  4 [-],CSS Cos Values  5 [-],CSS Cos Values  6 [-],CSS Cos Values  7 [-],CSS Cos Values  8 [-],Sun Heading  1 [-],Sun Heading  2 [-],Sun Heading  3 [-],Fault
50000000000,0.034868337940825576,0.31485568678754255,0.35133021547029075,0.005643349323218023,-0.022837172680657786,0.002742774096297862,0.3137359040149953,0.1567235025691777,0.3402330602582064,0.005027716145676667,-0.02207049545968742,0.003221429392174288,0.6145294618851198,0.5065358602833719,0.25303471226776564,0.5493162996942095,5841920.813083435,-2355832.55049902,-2673991.2194173313,4,2.0394756264142017e-06,-1.1459454867711182e-05,0.00012540904137555152,6.696631624626409e-05,0.0,0.0,0.0,0.0,-266.60586093452446,-13.68310862793992,137.0765232054609,-28.16388726558037,-266.63657017770305,-13.67634461114404,137.06058570902007,-28.17217077284652,0.0,0.0,0.0,0.0,19.187523464845714,19.591420524032618,20.00396288032403,20.410648954374594,-4.999728100607006,-5.000156723453827,-5.01718863666414,-4.9990567067513405,5.484402578735244e-05,-8.812438273034061e-07,5841524.639148585,-2356227.2149648285,-2674509.8283948144,94.21459832089141,267597.39121976524,-1.0,115.23074527423127,8,1.8104165859204373,0.8146270090277378,0.5617803907311105,1.55756996762381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55000000000,0.061079278199066445,0.29407072318748867,0.3403910685628368,0.007257782778290917,-0.021544671311742928,0.000729788213169539,0.337547778525464,0.13922353727723455,0.3223639535092537,0.006697517883456357,-0.020757028212406787,0.0012516254594152618,0.6165009642686002,0.5456463094731365,0.22505498225753506,0.5211016416931468,5861646.071258466,-2336063.1494899634,-2648014.1544910506,4,2.0921907208065793e-05,-1.4615615761449393e-05,0.00011051235343643191,6.744527606959525e-05,0.0,0.0,0.0,0.0,-264.21285090542284,-16.444274046134073,161.86565273769287,-14.051264017032473,-264.2240355635153,-16.425555352430216,161.81658093537447,-14.06380294174002,0.0,0.0,0.0,0.0,19.203749286341758,19.599520994682344,20.00463348353672,20.40257592491291,-4.9972359646229,-5.0002400696057,-5.017882731184205,-4.999525731464003,5.100265191127255e-05,-6.976066538062114e-07,5861253.538049599,-2336459.2945733536,-2648534.432618752,73.76460257357557,268016.16875319136,-1.0,94.7795197411329,8,1.7847677737203185,0.9662993604120186,0.7208473456159722,1.539315758924272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000000000,0.08520578647230466,0.2757710736584002,0.3261336576737294,0.008326452582012292,-0.020341722647170705,-0.0012778945290424035,0.3603256426662957,0.12549521886894346,0.3026139802824882,0.007814598620604714,-0.019533820799185347,-0.0007270190175328501,0.6166072905794197,0.5825050609170485,0.20287648575639397,0.4892079667559272,5881188.984486516,-2316221.0778340567,-2621954.483011142,4,3.6943809706517616e-05,-1.6441405756999046e-05,9.493546719279381e-05,6.664808597869139e-05,0.0,0.0,0.0,0.0,-258.1996462169111,-19.634954084936208,183.40274299960726,-0.0,-258.1469235930023,-19.69545635751598,183.37044201189948,0.010866121982795053,0.0,0.0,0.0,0.0,19.21984475853582,19.607464611382564,20.005294203358485,20.394622397178626,-4.995231534589228,-5.000323820989543,-5.017408358581749,-5.000000724206232,4.768528953993451e-05,-6.471236279280692e-07,5880800.1031848155,-2316618.6890986436,-2622476.416696956,53.73358376363078,268333.7164067498,-1.0,74.74659096432836,8,1.7376663484544856,1.0928701445349032,0.8717550505941253,1.5165512545137079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65000000000,0.1070279949565176,0.25951851885284727,0.30920140781183614,0.008881039734199103,-0.019212380456351923,-0.003174587003678359,0.38168744234621577,0.11502604653823273,0.2811834528647733,0.008409359269948376,-0.01838583340523081,-0.0026054689245791486,0.6155344243247886,0.6166292024427946,0.18582853787650014,0.45426154765354787,5900548.940143425,-2296306.9509351067,-2595813.0159200244,4,5.0038717604100014e-05,-1.716726254125606e-05,7.935805890973602e-05,6.479574010308993e-05,0.0,0.0,0.0,0.0,-249.0571207211127,-23.25514874434632,201.6264347596887,13.805827090970771,-249.01404080373553,-23.229273360969064,201.65087172892697,13.786622703360578,0.0,0.0,0.0,0.0,19.23576817405675,19.615254294812242,20.005900550285745,20.386826545589347,-4.993769828366383,-5.000398783034431,-5.016002621757864,-5.000893314421586,4.4336814763097204e-05,-6.757700924470892e-07,5900163.721718759,-2296706.013947841,-2596336.5906594256,34.205872504112605,268552.3680643249,-1.0,55.21697809030095,8,1.6724965476018494,1.1969955028897543,1.0144208472188225,1.4899218919309176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000000000,0.12640047293439174,0.24490276728076013,0.29022476946275416,0.008972704414353022,-0.018177058987048703,-0.004878990096486894,0.40128120447466203,0.10729544221651731,0.2583264063413305,0.008532793458303226,-0.01733442212435307,-0.004298955840189975,0.6138514296394266,0.6476082455288644,0.17315890281492094,0.4169004401875716,5919725.331259229,-2276321.3864601655,-2569590.5667466815,4,6.029622601715831e-05,-1.7170667125013872e-05,6.436697736526057e-05,6.20608447440884e-05,0.0,0.0,0.0,0.0,-237.46022596469726,-26.813984172241007,216.72080571248338,27.120780329818135,-237.43278125781512,-26.834701683089488,216.71842464163439,27.07965016231299,0.0,0.0,0.0,0.0,19.251476818133447,19.62289261020757,20.006420100630173,20.379220898946215,-4.992841849678698,-5.000460769729999,-5.013949509933543,-5.001680585964448,4.0738426141713546e-05,-7.545271397900738e-07,5919343.786487964,-2276721.886889878,-2570115.767177626,15.213788115182535,268674.7428088626,-1.0,36.222764225956944,8,1.5919069814014324,1.2810538361976709,1.1485343867512785,1.45938753195504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000000000,0.14327612148251392,0.23154841502257828,0.26981078791761176,0.008683860104156383,-0.017234996971993218,-0.006316979800621141,0.41883187429053986,0.1017751829798699,0.23434678531282493,0.008267843199426207,-0.01637895005498073,-0.005730639132697313,0.6119974618801954,0.6751559183108754,0.16406133664594275,0.3777664231240569,5938717.556535324,-2256265.004323397,-2543287.9515788755,4,6.796023236975963e-05,-1.674835397462253e-05,5.045180483188188e-05,5.869555487792826e-05,0.0,0.0,0.0,0.0,-223.96119503130362,-30.372819600135696,228.80857432102223,39.76078202199582,-223.97396646998226,-30.392835715069616,228.7499044544602,39.73111239524945,0.0,0.0,0.0,0.0,19.266931938598567,19.630381979842458,20.00683355831979,20.371796482652865,-4.992389338596961,-5.000509029970848,-5.0115408455348485,-5.002332039687957,3.6982305817075764e-05,-7.616320444250688e-07,5938339.696049579,-2256666.9280073433,-2543814.761571322,-3.231416400463539,268703.54449930805,-1.0,17.77539787343652,8,1.4981187545406207,1.347166129825817,1.273520997718237,1.4244736224330403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000000000,0.15769103199451978,0.21913925115989,0.2485263492792919,0.008100617072783197,-0.016379825185641753,-0.007454272240528378,0.4341515301620712,0.09796105034420588,0.20959042974483633,0.007701581153683344,-0.01551347702596291,-0.006864074144110113,0.6102903132058076,0.6991100034834623,0.15774573044074117,0.3375014387587523,5957525.020362277,-2236138.426671087,-2516905.9890364576,4,7.33499603192542e-05,-1.612890930098447e-05,3.7907659101356055e-05,5.492258639522784e-05,0.0,0.0,0.0,0.0,-209.17362023608604,-33.808936564999534,238.0124590483361,51.60311370447297,-209.1490437265739,-33.838743447046404,238.0039351448583,51.6325303101026,0.0,0.0,0.0,0.0,19.28210168693282,19.63772480866355,20.007133465420075,20.364543624842042,-4.992329462970923,-5.0005457820239165,-5.009022172038253,-5.002835792106761,3.316240558403149e-05,-7.649829168342452e-07,5957150.854719713,-2236541.759633643,-2517434.3918023463,-21.00477242610129,268641.5818511362,-1.0,0.0,8,1.393199400790777,1.3971392085215022,1.3885691061022956,1.3846292983715704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85000000000,0.16974353612078635,0.20741719853485047,0.22687219458493713,0.007307358215553605,-0.015605792050439687,-0.008286640101230121,0.44713798078918704,0.09539252874232684,0.18441230977312867,0.006919711654861566,-0.0147324771896707,-0.0076932475198763835,0.6089586710683741,0.7194265313547665,0.15348263627510586,0.2967117848612224,5976147.132839348,-2215942.2778646294,-2490445.500245316,4,7.682640749970337e-05,-1.549036607382003e-05,2.686592296332583e-05,5.092342788316371e-05,0.0,0.0,0.0,0.0,-193.40429773662163,-37.183694298347945,244.82333374654834,62.70913460876501,-193.39794694342922,-37.15001725803614,244.7832647604258,62.717636654920504,0.0,0.0,0.0,0.0,19.29696233449925,19.644923599485843,20.007321582485755,20.357452656029235,-4.992570965259259,-5.000575467366976,-5.006576328333765,-5.003193797047199,2.943828062440002e-05,-7.279687602352507e-07,5975776.672591729,-2216347.0063119093,-2490975.4784601843,-21.00295032497294,268536.56274192635,-1.0,0.0,8,1.2791715096822744,1.4325259297061335,1.492850691830589,1.3394962718067303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000000000,0.17957797856980562,0.1961793736731311,0.20526925099129856,0.006381781078067272,-0.014905529598091433,-0.008831341307140916,0.4577709244575647,0.09366626011491157,0.15915185052975583,0.006001359525414822,-0.014028568825832937,-0.00823409105939059,0.6081605798704764,0.7361691553235212,0.15063038718069507,0.2559417322353915,5994583.3097948525,-2195677.1844627415,-2463907.3088118765,4,7.875404235070843e-05,-1.4958300968408654e-05,1.7335197579869233e-05,4.684096944941538e-05,0.0,0.0,0.0,0.0,-177.0827421535184,-40.31301510563465,249.42527611020526,72.9561262718411,-177.083853414066,-40.33670312908895,249.4055444112959,72.95434682560767,0.0,0.0,0.0,0.0,19.31149825948342,19.65198102075468,20.007406046862073,20.35051439836653,-4.993026965354301,-5.0006033685454785,-5.004323494389885,-5.00341725233086,2.596631910983251e-05,-6.656742808529582e-07,5994216.565542503,-2196083.294761544,-2464438.844740126,-21.00139964076311,268431.5520633183,-1.0,0.0,8,1.1580399692983236,1.454701599770834,1.5856967374334257,1.2890351069609154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95000000000,0.18736815263575912,0.18527522366844007,0.1840549074174285,0.005389930675732634,-0.01426907694468733,-0.00912066763345505,0.46610115667693947,0.09244576048639552,0.13411685912421795,0.005013943465797421,-0.013391625312764973,-0.008517985845546557,0.6079964521387818,0.7494890062743012,0.1486524548773956,0.21565943364373927,6012832.972806727,-2175343.775203145,-2437292.2407983113,4,7.947657499594075e-05,-1.4608575986266013e-05,9.239226715453842e-06,4.278582672129935e-05,0.0,0.0,0.0,0.0,-160.5157496443535,-43.44233591292136,252.18644152839943,82.34408869370122,-160.49518018087014,-43.42982021229375,252.18077343043714,82.33721244763282,0.0,0.0,0.0,0.0,19.325701061465548,19.658899907916556,20.007398718140387,20.34372046423094,-4.993622196387934,-5.0006344478286415,-5.002329955339002,-5.0035228657044994,2.2857829392351857e-05,-5.859666080945517e-07,6012469.955233907,-2175751.253849724,-2437825.3164125695,-21.000132141866672,268326.5484146696,-1.0,0.0,8,1.0317714518996248,1.4649152847909788,1.6667038262871985,1.2335599933958445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000000000,0.19330149146160389,0.17460155115776377,0.1634862112076874,0.004383447502940788,-0.013685148920572654,-0.009195249304711812,0.47223472047520576,0.09146533571708033,0.10957374444664587,0.004010339315533089,-0.012810098275827818,-0.00858500630868899,0.6085213744676662,0.759599641650132,0.14712394752378458,0.17625171002288761,6030895.549222978,-2154942.680983663,-2410601.124698312,4,7.92872663033914e-05,-1.4466267407474456e-05,2.437567584630883e-06,3.8831751462852625e-05,0.0,0.0,0.0,0.0,-143.88739790367313,-46.44893825717722,253.3522669271925,90.87302187434538,-143.85336833954128,-46.47064808812057,253.39556606318945,90.8800284795881,0.0,0.0,0.0,0.0,19.339568215931237,19.665683219940373,20.007313008824507,20.337063387107207,-4.9942971298379115,-5.000672256821842,-5.000617668817925,-5.003529030678856,2.0162551913815246e-05,-5.031027926111971e-07,6030536.269113887,-2155351.5145688113,-2411135.7217850834,-20.999133388190103,268221.5504078887,-1.0,0.0,8,0.9022470512445857,1.4643203700306362,1.7357830480284855,1.173709729242435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105000000000,0.1975664359280128,0.16409511851888542,0.14374806496839398,0.0033995438584572225,-0.013142724785751061,-0.009097791893025965,0.4763159703433911,0.09052735958185475,0.08574313982780313,0.0030287800959665854,-0.012272669475150834,-0.008477594332492564,0.6097564214231411,0.7667526918866684,0.1457269984013724,0.13802556993078838,6048770.472181769,-2134474.5348427626,-2383834.791413131,4,7.84262777324447e-05,-1.4526818771939333e-05,-3.2335210322665576e-06,3.502549559350981e-05,0.0,0.0,0.0,0.0,-127.32040539450821,-49.45554060143307,253.3522669271925,98.60428504528902,-127.32383469586404,-49.50266266049606,253.30452932122657,98.60918808601778,0.0,0.0,0.0,0.0,19.35310163975701,19.67233398271381,20.007184185675847,20.33053662875808,-4.995007232789091,-5.000719116209197,-4.999590467238436,-5.0034538356827865,1.7880363540979833e-05,-4.2352680165898875e-07,6048414.9404197745,-2134884.710018786,-2384370.8916602563,-20.998770360695215,268116.55617231247,-1.0,0.0,8,0.7712097630777024,1.4539942222402027,1.7931596322286714,1.110375173066171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
