,SigmaBR  1 [-],SigmaBR  2 [-],SigmaBR  3 [-],OmegaBR  1 [rad/s],OmegaBR  2 [rad/s],OmegaBR  3 [rad/s],SigmaBN  1 [-],SigmaBN  2 [-],SigmaBN  3 [-],OmegaBN_B  1 [rad/s],OmegaBN_B  2 [rad/s],OmegaBN_B  3 [rad/s],BetaBN  1 [-],BetaBN  2 [-],BetaBN  3 [-],BetaBN  4 [-],Position  1 [m],Position  2 [m],Position  3 [m],numRW,RW Torque  1 [Nm],RW Torque  2 [Nm],RW Torque  3 [Nm],RW Torque  4 [Nm],RW Torque Req  1 [Nm],RW Torque Req  2 [Nm],RW Torque Req  3 [Nm],RW Torque Req  4 [Nm],RW Omega  1 [rad/s],RW Omega  2 [rad/s],RW Omega  3 [rad/s],RW Omega  4 [rad/s],RW Omega True  1 [rad/s],RW Omega True  2 [rad/s],RW Omega True  3 [rad/s],RW Omega True  4 [rad/s],RW Volt  1 [V],RW Volt  2 [V],RW Volt  3 [V],RW Volt  4 [V],RW Temp  1 [C],RW Temp  2 [C],RW Temp  3 [C],RW Temp  4 [C],RW Power  1 [W],RW Power  2 [W],RW Power  3 [W],RW Power  4 [W],Panel Angle [rad],Panel Angle Rate [rad/s],Position  1 [m],Position  2 [m],Position  3 [m],Net Power [W],Stored Energy [Ws],Sink Power [W],Supply Power [W],numCSS,CSS Cos Values  1 [-],CSS Cos Values  2 [-],CSS Cos Values  3 [-],CSS Cos Values  4 [-],CSS Cos Values  5 [-],CSS Cos Values  6 [-],CSS Cos Values  7 [-],CSS Cos Values  8 [-],Sun Heading  1 [-],Sun Heading  2 [-],Sun Heading  3 [-],Fault
50000000000,0.034827362714765144,0.31487412510436796,0.3513636621360792,0.005637550497759011,-0.022836377908499062,0.0027437343586779557,0.31369297393660456,0.15672976327816784,0.3402697601465878,0.005021856662434355,-0.022069746237759993,0.0032223847029997765,0.6145294602607297,0.5064665478974493,0.2530448201122923,0.5493755521925183,5841920.813084063,-2355832.550501321,-2673991.219419363,4,1.994554413782385e-06,-1.1444367409203177e-05,0.00012543025512335422,6.696133948329418e-05,0.0,0.0,0.0,0.0,-266.544501703009,-13.621749396424494,137.01516397394548,-28.2252464970958,-266.59136143945346,-13.629105723219492,137.06495789938143,-28.264933586241384,0.0,0.0,0.0,0.0,19.18753244919357,19.59142055452812,20.003963003981188,20.410646660852738,-4.999734134511682,-5.000155976493355,-5.017192092637791,-4.999053671093329,5.483431925924919e-05,-8.818745722412538e-07,5841524.639141431,-2356227.214939466,-2674509.828372366,94.240246562431,267597.87447954074,-1.0,115.25639892519973,8,1.8104933770979559,0.8144808720072836,0.5614844692294693,1.5574969743201417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55000000000,0.06103552815472284,0.29408589304073723,0.3404316155444155,0.007252038116475684,-0.021544139668683585,0.0007314920975394417,0.3375001322017414,0.13922458610104185,0.32240557238415796,0.0066917240441154565,-0.02075655171599158,0.0012533575085521289,0.6165075452290494,0.5455715102199167,0.2250575939137256,0.5211710403828818,5861646.071258991,-2336063.149492198,-2648014.1544936653,4,2.0875877890808967e-05,-1.4604875720705554e-05,0.00011054169418536205,6.7441841685594e-05,0.0,0.0,0.0,0.0,-264.21285090542284,-16.382914814618648,161.80429350617743,-14.173982480063325,-264.1787860460861,-16.375463952309165,161.82615327960974,-14.166759178394111,0.0,0.0,0.0,0.0,19.203758748286827,19.599520988653143,20.004633798843408,20.402573860178897,-4.99724251796058,-5.000239161615893,-5.017888537147028,-4.999522283835146,5.099245930527682e-05,-6.992706887013611e-07,5861253.538043537,-2336459.294548685,-2648534.432589739,73.79237669951713,268016.7857934582,-1.0,94.80730125166991,8,1.7848817396109335,0.9661719916008897,0.7205405088140352,1.539250256824079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000000000,0.085160057606566,0.2757828800805844,0.3261815969153994,0.008320988671786751,-0.020341375040276447,-0.0012755621856504592,0.3602738880344276,0.12549051155135363,0.30266105541439936,0.007809074005927535,-0.019533564470572574,-0.0007246754363668489,0.6166203348225306,0.5824260935020313,0.20287051280119997,0.48928801674176686,5881188.984486897,-2316221.0778361675,-2621954.4830143247,4,3.689839590441992e-05,-1.643239869648618e-05,9.496912005635931e-05,6.664649602647562e-05,0.0,0.0,0.0,0.0,-258.1382869853957,-19.634954084936208,183.40274299960726,-0.06135923151542565,-258.1018204456949,-19.643162772129525,183.38646494198758,-0.10197530464935894,0.0,0.0,0.0,0.0,19.219854634664543,19.607464563405927,20.005294795144433,20.39462064871919,-4.995238228422772,-5.000322784282331,-5.017416051205787,-4.999996601851632,4.7674192595870206e-05,-6.603367152635296e-07,5880800.103180348,-2316618.689075332,-2622476.4166615927,53.763267032074154,268334.47724735073,-1.0,74.776283737172,8,1.7378185989259542,1.0927645073901409,0.8714397746021089,1.5164938661379224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65000000000,0.10698039394929629,0.2595204072476489,0.3092526606575102,0.008873669982968213,-0.019220392021852988,-0.0031751131030425843,0.38163112701912943,0.11501146324331327,0.2812288386305452,0.008401988813217196,-0.01839404012816867,-0.002605875875353372,0.6155615888005365,0.6165485899027641,0.1858081022876417,0.4543425093544933,5900548.940143746,-2296306.9509366867,-2595813.0159237203,4,4.9993772463911426e-05,-1.719234706995569e-05,7.9389821833166e-05,6.477364678729859e-05,0.0,0.0,0.0,0.0,-248.93440225808186,-23.193789512830897,201.6877939912041,13.68310862793992,-248.9693429829083,-23.17845598851671,201.67315206277829,13.680298044373144,0.0,0.0,0.0,0.0,19.23577839605671,19.615254217952266,20.005901445316752,20.386824490106022,-4.993776541658211,-5.0003984920599,-5.016010795610797,-5.000886122793471,4.4329997247743065e-05,-6.903020745241152e-07,5900163.721714807,-2296706.0139303193,-2596336.5906183305,34.232390750892705,268553.27341875475,-1.0,55.243503451192765,8,1.6726653391129476,1.1969355667873691,1.0141412024101184,1.4898709747356969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000000000,0.12635575011153785,0.24488858050162235,0.2902769331319351,0.008967581219529102,-0.018187320066332845,-0.004877385974938548,0.4012245220439398,0.10726531031796539,0.25836514708183894,0.008527734854456933,-0.017344759028453127,-0.004297194445087532,0.6138930197399486,0.6475334554752117,0.17311473558240384,0.41697370741946505,5919725.3312597,-2276321.386460793,-2569590.5667506745,4,6.026190184336914e-05,-1.7215076435767716e-05,6.440932415650346e-05,6.203983687691665e-05,0.0,0.0,0.0,0.0,-237.39886673318182,-26.813984172241007,216.72080571248338,26.998061866787285,-237.38686563175997,-26.79163728803795,216.7486872028584,26.978144340902777,0.0,0.0,0.0,0.0,19.2514874127089,19.622892540382583,20.00642139887524,20.37921849327586,-4.992847308002197,-5.000461220083753,-5.013960636454545,-5.001673719674152,4.0767467227105514e-05,-7.387607774115408e-07,5919343.786482435,-2276721.8868829166,-2570115.7671331787,15.230613787004724,268675.7571216337,-1.0,36.23960007643143,8,1.5920676627380825,1.281070348181599,1.1483184940141997,1.459315808570683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000000000,0.14323691732746105,0.23152004312087532,0.269863989736164,0.008680481605686227,-0.01724366156919729,-0.006315546654049132,0.4187778075562773,0.10173013528877878,0.2343801111767776,0.008264558685873238,-0.016387669642408512,-0.0057290582856936376,0.6120479186265987,0.6750898930381071,0.16399385285387813,0.3778319703899951,5938717.556535964,-2256265.0043231635,-2543287.9515829724,4,6.793620888772314e-05,-1.6794305639081195e-05,5.049357104951451e-05,5.8679268445255925e-05,0.0,0.0,0.0,0.0,-223.96119503130362,-30.372819600135696,228.80857432102223,39.638063558964966,-223.92463434851322,-30.359295752023662,228.78906267895616,39.63519944845664,0.0,0.0,0.0,0.0,19.266942942113925,19.630381939117008,20.006835316947694,20.371793696078154,-4.992393704632896,-5.000509863291847,-5.011552376791732,-5.002325764508317,3.701050701910445e-05,-7.704461100506638e-07,5938339.696042032,-2256666.928010024,-2543814.7615256784,-3.224263648441105,268704.61752590525,-1.0,17.7825604522522,8,1.4982650715231702,1.3472518832262756,1.27335466297953,1.4243678512764248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000000000,0.157656405841972,0.21910000192609522,0.24857912814584796,0.008097940904689854,-0.016386951739140957,-0.007454780702325742,0.43409992586517293,0.09790471409613724,0.20961860200678498,0.007699028821538503,-0.015520666340618473,-0.006864433990688281,0.6103474006095294,0.6990516872217706,0.15766060185213376,0.33755877086102964,5957525.020363073,-2236138.4266702,-2516905.989040548,4,7.333132967959075e-05,-1.6170408669913132e-05,3.793832361719744e-05,5.4905574485056386e-05,0.0,0.0,0.0,0.0,-209.1122610045706,-33.808936564999534,238.0124590483361,51.54175447295754,-209.0948078530815,-33.814250194515886,238.05061764300848,51.54255294639701,0.0,0.0,0.0,0.0,19.28211308371294,19.63772480731603,20.00713562299706,20.3645404325969,-4.992333399855518,-5.000546790244512,-5.0090312413694145,-5.002829973479948,3.318394566892626e-05,-7.64136589085707e-07,5957150.854710339,-2236541.7596436776,-2517434.391756737,-21.00478092962564,268642.670154739,-1.0,0.0,8,1.393324694365406,1.3972711748314863,1.3884421742821889,1.3844956938161086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85000000000,0.16971174519966908,0.20736939738931448,0.2269221725029907,0.007305035676051261,-0.015612054260144283,-0.008289222462818095,0.4470878013049074,0.09532843945384255,0.1844341348589336,0.006917538259236978,-0.014738813574074236,-0.007695657363040559,0.6090221559577332,0.7193741779580247,0.15338557117410798,0.29675860930292064,5976147.132840322,-2215942.2778632287,-2490445.500249334,4,7.681157255268531e-05,-1.5529598908222772e-05,2.6885944658572734e-05,5.0903771366146356e-05,0.0,0.0,0.0,0.0,-193.34293850510622,-37.12233506683252,244.88469297806375,62.64777537724959,-193.33779187768678,-37.13403182352234,244.83534653627376,62.63326540173218,0.0,0.0,0.0,0.0,19.29697407651115,19.644923645795885,20.007324026565122,20.35744903121891,-4.992574710086005,-5.0005766766200646,-5.006582629577437,-5.0031882694219245,2.945527898965398e-05,-7.27890672950549e-07,5975776.6725804545,-2216347.0063276226,-2490975.4784153835,-21.002955971719757,268537.65100999613,-1.0,0.0,8,1.279264371401185,1.4326820820686395,1.492761483279828,1.3393437726123738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000000000,0.17954758758006348,0.1961247081419457,0.2053142501162427,0.00637970264894411,-0.014911110602312597,-0.008835638993310278,0.4577212483100746,0.09359732482118409,0.15916596117190732,0.005999455182144846,-0.014034221902870637,-0.00823819466298558,0.6082302746682661,0.7361211688912129,0.1505260514053878,0.2559755174533351,5994583.309796026,-2195677.1844609384,-2463907.308815779,4,7.874227940434989e-05,-1.4997424126639143e-05,1.73480489707885e-05,4.68190100972396e-05,0.0,0.0,0.0,0.0,-177.021382922003,-40.31301510563465,249.48663534172067,72.83340780881025,-177.0169948321841,-40.32888050144289,249.46100127890296,72.87506504052794,0.0,0.0,0.0,0.0,19.311510281577426,19.651981122634687,20.007408659811887,20.350510312782983,-4.993030639166803,-5.000604829325432,-5.004327661666489,-5.00341193840597,2.5982748938330613e-05,-6.656021803644992e-07,5994216.565528988,-2196083.294781723,-2464438.8446966168,-21.00140297435442,268432.6403076006,-1.0,0.0,8,1.158088147534138,1.4548631682130062,1.5856444390423208,1.2888694183634528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95000000000,0.18733792657238635,0.18521519949550344,0.18409327955601887,0.005387928885741815,-0.014273940196039234,-0.009126348077448864,0.4660510979213723,0.0923744959325745,0.1341222887681711,0.005012129896686131,-0.013396556425521858,-0.008523460123199718,0.6080719270947937,0.7494436871590655,0.14854483368870527,0.21567828736579728,6012832.97280813,-2175343.7752010413,-2437292.240802086,4,7.946678113955998e-05,-1.4644140895863438e-05,9.242332759009103e-06,4.276143210063447e-05,0.0,0.0,0.0,0.0,-160.39303118132264,-43.38097668140593,252.24780075991484,82.22137023067037,-160.42108802971833,-43.42972241632147,252.23775965189495,82.2625133847976,0.0,0.0,0.0,0.0,19.325713284717388,19.658900070825013,20.007401386043053,20.343715890037473,-4.993625926253686,-5.000635990974133,-5.00233126530909,-5.003517662880531,2.2871242298137885e-05,-5.861714338213843e-07,6012469.955217806,-2175751.2538732956,-2437825.316370493,-21.000133622231413,268327.6366465486,-1.0,0.0,8,1.0317645698503133,1.4650652735167995,1.6666855011868118,1.2333847975203256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
