,SigmaBR  1 [-],SigmaBR  2 [-],SigmaBR  3 [-],OmegaBR  1 [rad/s],OmegaBR  2 [rad/s],OmegaBR  3 [rad/s],SigmaBN  1 [-],SigmaBN  2 [-],SigmaBN  3 [-],OmegaBN_B  1 [rad/s],OmegaBN_B  2 [rad/s],OmegaBN_B  3 [rad/s],BetaBN  1 [-],BetaBN  2 [-],BetaBN  3 [-],BetaBN  4 [-],Position  1 [m],Position  2 [m],Position  3 [m],numRW,RW Torque  1 [Nm],RW Torque  2 [Nm],RW Torque  3 [Nm],RW Torque  4 [Nm],RW Torque Req  1 [Nm],RW Torque Req  2 [Nm],RW Torque Req  3 [Nm],RW Torque Req  4 [Nm],RW Omega  1 [rad/s],RW Omega  2 [rad/s],RW Omega  3 [rad/s],RW Omega  4 [rad/s],RW Omega True  1 [rad/s],RW Omega True  2 [rad/s],RW Omega True  3 [rad/s],RW Omega True  4 [rad/s],RW Volt  1 [V],RW Volt  2 [V],RW Volt  3 [V],RW Volt  4 [V],RW Temp  1 [C],RW Temp  2 [C],RW Temp  3 [C],RW Temp  4 [C],RW Power  1 [W],RW Power  2 [W],RW Power  3 [W],RW Power  4 [W],Panel Angle [rad],Panel Angle Rate [rad/s],Position  1 [m],Position  2 [m],Position  3 [m],Net Power [W],Stored Energy [Ws],Sink Power [W],Supply Power [W],numCSS,CSS Cos Values  1 [-],CSS Cos Values  2 [-],CSS Cos Values  3 [-],CSS Cos Values  4 [-],CSS Cos Values  5 [-],CSS Cos Values  6 [-],CSS Cos Values  7 [-],CSS Cos Values  8 [-],Sun Heading [-],Fault
565000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2813945980877801,0.05957411452097248,-0.7223779776299138,6.0907176185530966e-05,-1.130253434557181e-06,-0.00010006135608391981,0.24644611917748702,-0.35074320474402226,0.07425592384810133,-0.9004052267960877,6465125.018875543,-1548526.759544828,-1620779.6334982417,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4458499353695,47.676122887485725,-172.29672209531523,-86.57787566826559,184.39049783001408,47.67843077517941,-172.30786167533333,-86.58638245018717,0.0,0.0,0.0,0.0,19.895700813394928,19.947849410289795,20.00000385925368,20.05215359795096,-5.0,-5.0,-5.0,-5.0,4.927683903993625e-10,4.4800334522871437e-10,6464876.617476023,-1548968.2868123313,-1621350.229637017,140.40735558141733,338014.43106604373,-1.0,161.40735558141733,8,0.0,0.0,0.0,0.0,1.8351203466806179,0.35494574874479967,0.0,1.335430577818181,,0.0
570000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2814203991771088,0.059400931194649856,-0.7225365055620417,6.10109383881872e-05,-7.927803974683838e-07,-0.00010140873261187716,0.2462729323341547,-0.3507266261011037,0.07402977270333563,-0.9004776895052791,6477447.469296288,-1526426.7706646465,-1592215.2507246798,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.35808132683064,-86.63923489978102,184.3894505287006,47.67738324015519,-172.30681313040554,-86.5853347294751,0.0,0.0,0.0,0.0,19.89776657600391,19.948882289286594,20.000003868134936,20.05112072585339,-5.0,-5.0,-5.0,-5.0,2.3935265634407414e-09,2.555810301099459e-10,6477203.097390154,-1526869.255366902,-1592786.850163054,140.43241428402933,338716.5318205123,-1.0,161.43241428402933,8,0.0,0.0,0.0,0.0,1.8350220956420402,0.3545684229763673,0.0,1.3353040673068266,,0.0
575000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.281445772644782,0.059226781531336634,-0.7226975047522488,6.148610106189351e-05,-8.253912027290934e-08,-0.00010236869798669166,0.24609720954812192,-0.35070879193177795,0.07380232719671483,-0.9005513440191678,6489568.246552489,-1504279.2569246963,-1563601.1562266226,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.3884028559867,47.67633533236272,-172.30576497288882,-86.58428766208087,0.0,0.0,0.0,0.0,19.899791425670514,19.949894711857652,20.000003876839784,20.050108310043875,-5.0,-5.0,-5.0,-5.0,2.690238797444874e-09,-1.45568661132662e-10,6489327.911838148,-1504722.685305964,-1564173.7411333916,140.45719864424075,339418.7572182252,-1.0,161.45719864424075,8,0.0,0.0,0.0,0.0,1.834922006258013,0.35418750184282904,0.0,1.3351808708432507,,0.0
580000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28146997771053034,0.05905118186945895,-0.7228600764610017,6.23836270032339e-05,4.0880733088230046e-07,-0.00010288146045573899,0.24592032688685309,-0.3506891666379392,0.0735730678178513,-0.9006260627577468,6501486.968897884,-1482084.9068697307,-1534938.2423558037,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38735476090955,47.67528764346508,-172.30471726257517,-86.58324097035198,0.0,0.0,0.0,0.0,19.901776172685732,19.95088708314755,20.000003885371704,20.04911594538056,-5.0,-5.0,-5.0,-5.0,1.1459199409090232e-09,-4.2565916007498836e-10,6501250.678947742,-1482529.265143964,-1535511.7948679856,140.48181478992595,340121.10597647895,-1.0,161.48181478992595,8,0.0,0.0,0.0,0.0,1.8348222986087839,0.35380853382739724,0.0,1.3350584735666815,,0.0
585000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28149341102839565,0.05887354150238037,-0.7230231703581737,6.340724931074053e-05,2.6956045178697644e-07,-0.00010325487519982063,0.24574334232489534,-0.35066854269694914,0.07334132236567875,-0.9007013008203334,6513203.260882538,-1459844.4105375067,-1506227.403031836,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38630653973604,47.674240585160746,-172.3036696916092,-86.58219406780412,0.0,0.0,0.0,0.0,19.903721611292518,19.951859800276907,20.000003893734124,20.048143234745503,-5.0,-5.0,-5.0,-5.0,-9.62917966391369e-10,-3.5442417179652035e-10,6512971.023143228,-1460289.6848885892,-1506801.9052554849,140.50669408491183,340823.57828138844,-1.0,161.50669408491183,8,0.0,0.0,0.0,0.0,1.834724145153169,0.3534328329542902,0.0,1.334932571710769,,0.0
590000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28151728039736873,0.05869364733987022,-0.7231864484867356,6.415704481988682e-05,-3.935563217496806e-07,-0.00010391134852322607,0.24556612504290948,-0.35064838807716875,0.07310681888175721,-0.9007765423251669,6524716.753365447,-1437558.459437224,-1477469.5337142004,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38525859238942,47.67319405072632,-172.30262183758475,-86.58114654128185,0.0,0.0,0.0,0.0,19.9056285200037,19.952813252501254,20.000003901930405,20.047189788885806,-5.0,-5.0,-5.0,-5.0,-1.895639188168539e-09,9.577279406444717e-12,6524488.575157823,-1438004.6360195528,-1478044.9677251219,140.5322384168488,341526.176569349,-1.0,161.5322384168488,8,0.0,0.0,0.0,0.0,1.834626704204398,0.3530564005833678,0.0,1.3348006044388085,,0.0
595000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2815426110430469,0.058511837777573524,-0.7233505635316554,6.44582169809757e-05,-1.0431465169966969e-06,-0.00010504057204998016,0.24538746253783889,-0.3506296379631779,0.07286990917823795,-0.9008517228420041,6536027.083526922,-1415227.7465279177,-1448665.5313741812,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.38421109366604,47.672147502765334,-172.30157351080996,-86.58009849061382,0.0,0.0,0.0,0.0,19.90749766191342,19.953747821366825,20.00000390996384,20.046255226257806,-5.0,-5.0,-5.0,-5.0,-8.785140218923838e-10,3.6708614636140483e-10,6535802.972045631,-1415674.81146721,-1449241.8792184263,140.5584898903766,342228.9044584942,-1.0,161.5584898903766,8,0.0,0.0,0.0,0.0,1.8345278108069134,0.3526732154639638,0.0,1.3346638530912422,,0.0
600000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2815694018305412,0.05832872294261894,-0.7235166221372837,6.45047902607761e-05,-1.1529472466052547e-06,-0.00010644357980928894,0.2452060574810308,-0.35061192476070036,0.07263127913328188,-0.9009272805735599,6547133.894880756,-1392852.9661968206,-1419816.2944667486,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.35808132683064,-86.57787566826559,184.3831638495416,47.671100415014884,-172.30052491025108,-86.57905044653144,0.0,0.0,0.0,0.0,19.90932978500257,19.954663880863222,20.000003917837653,20.04533917287438,-5.0,-5.0,-5.0,-5.0,1.259160012892587e-09,4.2419424239128705e-10,6546913.85719354,-1393300.9055908308,-1420393.5381609397,140.58509650436653,342931.7647096211,-1.0,161.58509650436653,8,0.0,0.0,0.0,0.0,1.8344257574944058,0.3522801871660217,0.0,1.334526382714824,,0.0
605000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28159662562607224,0.05814468161825088,-0.7236852744548627,6.470009079884215e-05,-6.404667913078188e-07,-0.00010769632660693901,0.24502159438039697,-0.3505938798091122,0.07239138421309527,-0.9010037942314084,6558036.837286158,-1370434.8142376873,-1390922.7229023706,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.3821164566899,47.67005270498323,-172.299476459953,-86.57800293434406,0.0,0.0,0.0,0.0,19.91112562243808,19.9555617975731,20.00000392555501,20.044441262155367,-5.0,-5.0,-5.0,-5.0,2.767077309068621e-09,1.3402327365673675e-10,6557820.880333253,-1370883.614156608,-1391500.844434054,140.61160189664923,343634.75789365836,-1.0,161.61160189664923,8,0.0,0.0,0.0,0.0,1.8343206997431922,0.35187970004552194,0.0,1.334391695889134,,0.0
610000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2816230737138305,0.057959548666643455,-0.7238561788211687,6.53251711320691e-05,6.521595026151888e-08,-0.0001084982942896857,0.24483499866369668,-0.35057425859022234,0.07215007468698957,-0.9010815053955582,6568735.566959485,-1347973.9878290838,-1361985.7180187386,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.3810686340587,47.66900480174925,-172.29842846043434,-86.57695604209295,0.0,0.0,0.0,0.0,19.912885892866377,19.95644193081887,20.000003933119018,20.04356113478078,-5.0,-5.0,-5.0,-5.0,2.4129164454320804e-09,-2.6485339137417553e-10,6568523.697553418,-1348423.634315652,-1362564.6993469424,140.6378207576835,344337.88286099985,-1.0,161.6378207576835,8,0.0,0.0,0.0,0.0,1.8342145288101874,0.35147765580830187,0.0,1.3342598489497006,,0.0
615000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2816483498282649,0.05777274988464467,-0.7240282821805764,6.6307769340226e-05,3.762014330020463e-07,-0.00010891953563454745,0.24464767506250074,-0.3505529637989398,0.07190671882589034,-0.9011601180955506,6579229.746485703,-1325471.1855125758,-1333006.1825524534,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.3800204539093,47.667957293212616,-172.2973808416418,-86.57590934818893,0.0,0.0,0.0,0.0,19.914611300700834,19.95730463280645,20.000003940532682,20.04269843854707,-5.0,-5.0,-5.0,-5.0,4.951503957268838e-10,-4.445492939765398e-10,6579021.971311476,-1325921.6645821594,-1333586.0056084513,140.66399119042464,345041.13862591557,-1.0,161.66399119042464,8,0.0,0.0,0.0,0.0,1.8341093155031385,0.3510786239290074,0.0,1.3341274004521473,,0.0
620000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.281673196098073,0.05758377316718789,-0.7242006859645007,6.72817239253121e-05,2.9065243953291332e-08,-0.0001093430797256272,0.24446035172447808,-0.35053112468756586,0.07166072260926121,-0.9012390403744909,6589519.044829771,-1302927.107170865,-1303985.0206106727,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.3789722824036,47.66691044279762,-172.29633322054647,-86.57486226799833,0.0,0.0,0.0,0.0,19.91630253640381,19.95815024876626,20.000003947798994,20.04185282822614,-5.0,-5.0,-5.0,-5.0,-1.4023794205486385e-09,-2.573281516835353e-10,6589315.370445072,-1303378.4048118165,-1304565.6672987947,140.6905788596136,345744.5261159356,-1.0,161.6905788596136,8,0.0,0.0,0.0,0.0,1.8340056049536944,0.3506820871837214,0.0,1.3339902339649048,,0.0
625000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28169888254327513,0.05739258835228086,-0.7243733853313715,6.788798948152159e-05,-6.985971503889972e-07,-0.00011015005373393437,0.2442724807890454,-0.35051016741762286,0.07141201828799698,-0.9013178691838247,6599603.137347779,-1280342.4540058589,-1274923.1376427114,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.37792447858683,47.66586397290884,-172.2952852160214,-86.573814534452,0.0,0.0,0.0,0.0,19.917960276762848,19.958979117091292,20.000003954920864,20.041023965427264,-5.0,-5.0,-5.0,-5.0,-1.7124399045408292e-09,1.428997287832131e-10,6599403.570182875,-1280794.5561802038,-1275504.5898410021,140.71789413979553,346448.0483479279,-1.0,161.71789413979553,8,0.0,0.0,0.0,0.0,1.8339019660848899,0.35028286926495156,0.0,1.3338469353378282,,0.0
630000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.281726162094953,0.057199670511593415,-0.7245472734564925,6.806979386990501e-05,-1.2163825280091016e-06,-0.00011140637225145587,0.24408268849666373,-0.350490641158936,0.07116111987118648,-0.9013967199046806,6609481.705797913,-1257717.928516709,-1245821.4404116045,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.3768770992313,47.664817293143,-172.29423676215148,-86.5727664175863,0.0,0.0,0.0,0.0,19.919585185161548,19.959791569472646,20.000003961901193,20.040211518461593,-5.0,-5.0,-5.0,-5.0,-1.7283852485982537e-10,4.27106164946219e-10,6609286.252155132,-1258170.8211609644,-1246403.6799722507,140.74583713495485,347151.70888689393,-1.0,161.74583713495485,8,0.0,0.0,0.0,0.0,1.8337961676495795,0.34987539319971317,0.0,1.333699949155249,,0.0
635000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2817546507165682,0.05700560774917256,-0.724723406955007,6.811929871217608e-05,-1.1064326200085695e-06,-0.00011280855756908038,0.2438899046447982,-0.3504717656130604,0.07090869998733702,-0.9014761295711169,6619154.438351183,-1235054.234477842,-1216680.8369656054,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.37582985217531,47.66376998564192,-172.2931881624148,-86.5717185025444,0.0,0.0,0.0,0.0,19.92117791184507,19.960587931032155,20.000003968742746,20.039415162209476,-5.0,-5.0,-5.0,-5.0,1.958095455484656e-09,3.616911137925722e-10,6618963.104404222,-1235507.903503654,-1217263.8457152569,140.77398015111845,347855.5098555198,-1.0,161.77398015111845,8,0.0,0.0,0.0,0.0,1.833687013935874,0.3494582695850302,0.0,1.3335535641372243,,0.0
640000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28178314269643967,0.056810616261862824,-0.7249021364504242,6.84374167832656e-05,-4.6692653879056984e-07,-0.00011393322169115226,0.2436942423942174,-0.35045207217531016,0.0706550363517461,-0.9015566134026599,6628621.029601919,-1212352.0769169314,-1187502.2366096207,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.37478233650586,47.66272214858469,-172.29213984019933,-86.57067120855268,0.0,0.0,0.0,0.0,19.922739094180272,19.961368520452535,20.000003975448287,20.038634577990326,-5.0,-5.0,-5.0,-5.0,2.9361984436794246e-09,4.843455931407024e-13,6628433.821395387,-1212806.5082113664,-1188085.9963498015,140.80191964392142,348559.451131264,-1.0,161.80191964392142,8,0.0,0.0,0.0,0.0,1.8335753293890806,0.3490354421405441,0.0,1.3334103831641793,,0.0
645000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2818106019821205,0.05661436147773102,-0.725082817534577,6.920424460656829e-05,1.686435725377387e-07,-0.00011458510800757935,0.24349690475572403,-0.3504306112921141,0.07039978326228022,-0.9016382392958059,6637881.180578038,-1189612.1620928268,-1158286.5498765884,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32313147233864,47.676122887485725,-172.29672209531523,-86.57787566826559,184.3737343721268,47.661674315463415,-172.2910919907617,-86.56962444430964,0.0,0.0,0.0,0.0,19.92426935691082,19.96213365010494,20.00000398202051,20.03786945343511,-5.0,-5.0,-5.0,-5.0,1.9651715314308518e-09,-3.5955784306238294e-10,6637698.104027427,-1190067.3415184442,-1158871.042384339,140.82960812773854,349263.53139052616,-1.0,161.82960812773854,8,0.0,0.0,0.0,0.0,1.833463280885162,0.3486129484735854,0.0,1.333269178803675,,0.0
650000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28183701424254454,0.05641623217537113,-0.725264340228837,7.02310266447467e-05,2.7002832817984173e-07,-0.00011495759111180649,0.24329919465313377,-0.3504077328311994,0.07014225602900315,-0.9017205701171496,6646934.598751145,-1166835.19747342,-1129034.6884987974,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.51651643675017,184.37268614779344,47.66062701652747,-172.2900444207273,-86.56857768305262,0.0,0.0,0.0,0.0,19.925769312407166,19.962883626173895,20.00000398846203,20.03711948236134,-5.0,-5.0,-5.0,-5.0,-1.4906930730511994e-10,-4.225140610789386e-10,6646755.6596430885,-1167291.1108684274,-1129619.895527483,140.85739316405454,349967.7501404259,-1.0,161.85739316405454,8,0.0,0.0,0.0,0.0,1.8333525942961229,0.34819395910840295,0.0,1.3331258963901536,,0.0
655000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28186339866309557,0.05621584193338893,-0.7254460417989055,7.111532648793703e-05,-2.539044146911103e-07,-0.00011547371331011838,0.24310144276603787,-0.350384797541033,0.06988199421370331,-0.9018030212091308,6655780.99804641,-1144021.8917134255,-1099747.5653792068,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.6147636559703,-172.29672209531523,-86.51651643675017,184.3716380659426,47.65958034290899,-172.28899670705422,-86.56753039557611,0.0,0.0,0.0,0.0,19.927239560911598,19.963618748779886,20.000003994775458,20.036384364650562,-5.0,-5.0,-5.0,-5.0,-1.6608625608892866e-09,-1.366004275694844e-10,6655606.202038854,-1144478.5248921544,-1100333.4686593057,140.88573153543834,350672.1090671929,-1.0,161.88573153543834,8,0.0,0.0,0.0,0.0,1.8332431326855663,0.34777617344648504,0.0,1.3329769801472602,,0.0
660000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2818909694889967,0.05601334543955046,-0.7256282521085972,7.15718418391864e-05,-9.802663576679069e-07,-0.00011643843361555014,0.24290273500611467,-0.35036305695139924,0.06961914024365953,-0.9018853391434819,6664420.098852292,-1121172.9546321377,-1070426.0945626986,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32313147233864,47.676122887485725,-172.29672209531523,-86.57787566826559,184.37059041187607,47.65853387171971,-172.28794854478267,-86.56648248524738,0.0,0.0,0.0,0.0,19.9286806907785,19.96433931209947,20.00000400096332,20.035663806128216,-5.0,-5.0,-5.0,-5.0,-1.3197439164845208e-09,2.631490207885197e-10,6664249.451474279,-1121630.2933858142,-1071012.6758023868,140.91481377559592,351376.61159294343,-1.0,161.91481377559592,8,0.0,0.0,0.0,0.0,1.8331330069364196,0.3473537137420874,0.0,1.3328222891653694,,0.0
665000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.281920136833678,0.05580930965321725,-0.7258120225916783,7.166692375698897e-05,-1.3197806140558038e-06,-0.00011778794817981243,0.24270166381903716,-0.3503426231073023,0.06935432196264493,-0.9019678080945392,6672851.62803004,-1098289.0971911557,-1041071.1912073186,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.36954311924285,47.657487013682776,-172.2868999977169,-86.56543436743047,0.0,0.0,0.0,0.0,19.930093278709702,19.965045604482906,20.000004007028124,20.03495751844596,-5.0,-5.0,-5.0,-5.0,6.015536075176008e-10,4.481073213157131e-10,6672685.134681119,-1098747.1272886966,-1041658.4320928514,140.94440779716734,352081.26100619545,-1.0,161.94440779716734,8,0.0,0.0,0.0,0.0,1.8330201289928425,0.34692196030814687,0.0,1.3326652072254581,,0.0
670000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28195016871956197,0.05560424602557028,-0.7259982613908813,7.176402411174233e-05,-1.0011759075852076e-06,-0.00011914214536105555,0.24249748539671315,-0.35032237564123475,0.06908813586415126,-0.9020510141805557,6681075.318922983,-1075371.031472097,-1011683.7715554369,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.676122887485725,-172.29672209531523,-86.57787566826559,184.3684958245912,47.65643949752688,-172.2858514459686,-86.56438662804068,0.0,0.0,0.0,0.0,19.931477889985338,19.965737908569654,20.000004012972294,20.034265218966272,-5.0,-5.0,-5.0,-5.0,2.5314837046945506e-09,2.6631022541992295e-10,6680912.984872576,-1075829.7386606436,-1012271.6537514791,140.97405006598336,352786.05870389653,-1.0,161.97405006598336,8,0.0,0.0,0.0,0.0,1.8329039301583965,0.34648135282758347,0.0,1.3325098563335551,,0.0
675000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28197979255693273,0.055398188628860874,-0.7261869859123519,7.222492900070913e-05,-2.9415912986736565e-07,-0.00012011706414036664,0.24229073099031373,-0.350300882620049,0.06882065624728685,-0.9021353615647082,6689090.91136554,-1052419.4706542739,-982264.7529048598,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32313147233864,47.676122887485725,-172.29672209531523,-86.57787566826559,184.36744816613503,47.655391592958914,-172.28480327349845,-86.56333954191972,0.0,0.0,0.0,0.0,19.93283507869003,19.966416501401365,20.000004018798215,20.033586630649307,-5.0,-5.0,-5.0,-5.0,2.891689919142415e-09,-1.327594703875363e-10,6688932.741752651,-1052878.8406593925,-982853.2580549753,141.0034269590955,353491.0039902431,-1.0,162.0034269590955,8,0.0,0.0,0.0,0.0,1.83278582994608,0.3460370323244632,0.0,1.3323577037624779,,0.0
680000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2820082415351643,0.055190665051760415,-0.7263773078005642,7.311237691107276e-05,2.1229735552647068e-07,-0.00012064050311970753,0.2420827695054103,-0.35027757766934753,0.06855137409833603,-0.9022207381788087,6696898.151692056,-1029435.1289922945,-952815.0535798925,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.6147636559703,-172.29672209531523,-86.57787566826559,184.3664000811358,47.654343888951225,-172.2837555525083,-86.56229284693187,0.0,0.0,0.0,0.0,19.934165387934623,19.967081654532883,20.000004024508236,20.0329214819421,-5.0,-5.0,-5.0,-5.0,1.3942249256181863e-09,-4.210891860461583e-10,6696744.15152539,-1029895.1475180463,-953404.163307261,141.0326326623302,354196.09559684456,-1.0,162.0326326623302,8,0.0,0.0,0.0,0.0,1.832668068463866,0.3455946178944193,0.0,1.3322063505950361,,0.0
685000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2820358852767083,0.05498108376275978,-0.7265681631144107,7.413849908490817e-05,9.408493385962972e-08,-0.00012101136164172157,0.24187468111433172,-0.35025322509081036,0.06827961586519767,-0.9023066058755346,6704496.792745376,-1006418.7217936291,-923335.5929023704,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.6147636559703,-172.29672209531523,-86.51651643675017,184.36535185746217,47.65329680961242,-172.2827079840986,-86.56124595944735,0.0,0.0,0.0,0.0,19.93546935007347,19.967733634140806,20.000004030104648,20.03226950666981,-5.0,-5.0,-5.0,-5.0,-7.21938002272295e-10,-3.6167312878674534e-10,6704346.966903649,-1006879.3745228209,-923925.2888106201,141.06209164898218,354901.33367348224,-1.0,162.06209164898218,8,0.0,0.0,0.0,0.0,1.8325518622491697,0.34515559013569397,0.0,1.3320514969755424,,0.0
690000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2820639258045306,0.05476921919013512,-0.7267591874051891,7.490144907723244e-05,-5.594397950079385e-07,-0.00012165394791564097,0.24166636829820692,-0.3502292903816464,0.06800509748634354,-0.9023924408527572,6711886.593885346,-983370.965396097,-893827.2911626734,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.6147636559703,-172.29672209531523,-86.51651643675017,184.36430389696065,47.65225026558597,-172.28166014396123,-86.56019845407546,0.0,0.0,0.0,0.0,19.93674748691758,19.96837270113005,20.00000403558971,20.031630443929323,-5.0,-5.0,-5.0,-5.0,-1.7092408906433215e-09,-3.339084867992343e-12,6711740.947117375,-983832.2379908769,-894417.5548366206,141.09220966637463,355606.72061254014,-1.0,162.09220966637463,8,0.0,0.0,0.0,0.0,1.8324364012303633,0.3447160766594561,0.0,1.3318904690931943,,0.0
695000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28209340861422333,0.054555395588291124,-0.726951015795516,7.521571145104795e-05,-1.2189140076339112e-06,-0.00012276920823356267,0.24145663548699445,-0.3502067339512716,0.06772815785470192,-0.9024781622333543,6719067.320997032,-960292.5771453351,-864291.0695907042,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38449070385408,47.6147636559703,-172.29672209531523,-86.57787566826559,184.363256385147,47.65120372750897,-172.2806118311498,-86.55915041332032,0.0,0.0,0.0,0.0,19.938000309943323,19.96899911123822,20.000004040965624,20.031004037984708,-5.0,-5.0,-5.0,-5.0,-7.480301559704861e-10,3.5936195470474575e-10,6718925.857921404,-960754.4552480112,-864881.8825968679,141.1230403135322,356312.2600299841,-1.0,162.1230403135322,8,0.0,0.0,0.0,0.0,1.8323195133093115,0.34427003839410764,0.0,1.3317244099493752,,0.0
700000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28212436219310844,0.05434021867794634,-0.7271447608184787,7.526458287161679e-05,-1.3500977736495405e-06,-0.0001241695590889267,0.24124417184152983,-0.3501852203067047,0.06744947973059515,-0.9025641964510399,6726038.746498758,-937184.2753722549,-834727.8503268292,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32313147233864,47.676122887485725,-172.29672209531523,-86.57787566826559,184.36220913872418,47.650156661141594,-172.2795632332479,-86.55810235975302,0.0,0.0,0.0,0.0,19.93922832049717,19.969613115138,20.000004046234523,20.030390038164985,-5.0,-5.0,-5.0,-5.0,1.379685646057562e-09,4.2829644245240825e-10,6725901.47160321,-937646.744606035,-835319.1942137779,141.15424131307515,357017.9547416823,-1.0,162.15424131307515,8,0.0,0.0,0.0,0.0,1.8321994508597474,0.3438142375287804,0.0,1.3315573339556481,,0.0
